feature	gain	feature_set	model	repeat	fold
HALLMARK_KRAS_SIGNALING_DN	0.010165568	clinical_plus_bi	xgboost	2	3
HALLMARK_INFLAMMATORY_RESPONSE	0.010142445	clinical_plus_bi	xgboost	2	3
HALLMARK_APICAL_SURFACE	0.010059067	clinical_plus_bi	xgboost	2	3
HALLMARK_FATTY_ACID_METABOLISM	0.009895684	clinical_plus_bi	xgboost	2	3
HALLMARK_COMPLEMENT	0.009531977	clinical_plus_bi	xgboost	2	3
CD8_NK	0.009508253	clinical_plus_bi	xgboost	2	3
EMT	0.009202301	clinical_plus_bi	xgboost	2	3
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.00895615	clinical_plus_bi	xgboost	2	3
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.008939571	clinical_plus_bi	xgboost	2	3
ECM_REMODELING	0.008889952	clinical_plus_bi	xgboost	2	3
HALLMARK_PANCREAS_BETA_CELLS	0.008658465	clinical_plus_bi	xgboost	2	3
T_CELL_INFLAMED	0.008199206	clinical_plus_bi	xgboost	2	3
clinical_nodal_status_N3	0.008150532	clinical_plus_bi	xgboost	2	3
immune_balance_ratio	0.008142612	clinical_plus_bi	xgboost	2	3
HALLMARK_MYOGENESIS	0.007931158	clinical_plus_bi	xgboost	2	3
ANGIOGENESIS	0.007573569	clinical_plus_bi	xgboost	2	3
TGF_BETA_SIGNALING	0.007563292	clinical_plus_bi	xgboost	2	3
HALLMARK_ESTROGEN_RESPONSE_LATE	0.007507635	clinical_plus_bi	xgboost	2	3
ANTIGEN_PRESENTATION	0.0073559345	clinical_plus_bi	xgboost	2	3
activation	0.00680259	clinical_plus_bi	xgboost	2	3
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.006258181	clinical_plus_bi	xgboost	2	3
HALLMARK_UV_RESPONSE_DN	0.00490933	clinical_plus_bi	xgboost	2	3
HALLMARK_ANGIOGENESIS	0.004643646	clinical_plus_bi	xgboost	2	3
clinical_nodal_status_N1	0.0040988405	clinical_plus_bi	xgboost	2	3
clinical_t_stage_T1	0.0027142318	clinical_plus_bi	xgboost	2	3
HALLMARK_HEME_METABOLISM	0.00261541	clinical_plus_bi	xgboost	2	3
clinical_ajcc_stage_IIIC	0.0	clinical_plus_bi	xgboost	2	3
clinical_ajcc_stage_IIIB	0.0	clinical_plus_bi	xgboost	2	3
clinical_nodal_status_N2	0.0	clinical_plus_bi	xgboost	2	3
clinical_ajcc_stage_IIIA	0.0	clinical_plus_bi	xgboost	2	3
clinical_ajcc_stage_IIB	0.0	clinical_plus_bi	xgboost	2	3
clinical_ajcc_stage_IIA	0.0	clinical_plus_bi	xgboost	2	3
clinical_ajcc_stage_I	0.0	clinical_plus_bi	xgboost	2	3
HALLMARK_ALLOGRAFT_REJECTION	0.0	clinical_plus_bi	xgboost	2	3
clinical_ajcc_stage_Inflammatory	0.0	clinical_plus_bi	xgboost	2	3
grade_Indeterminate	0.0	clinical_plus_bi	xgboost	2	3
clinical_nodal_status_N0	0.0	clinical_plus_bi	xgboost	2	3
HALLMARK_KRAS_SIGNALING_UP	0.0	clinical_plus_bi	xgboost	2	3
clinical_t_stage_T3	0.0	clinical_plus_bi	xgboost	2	3
clinical_t_stage_T2	0.0	clinical_plus_bi	xgboost	2	3
clinical_t_stage_T0	0.0	clinical_plus_bi	xgboost	2	3
grade_2	0.0	clinical_plus_bi	xgboost	2	3
grade_1	0.0	clinical_plus_bi	xgboost	2	3
HALLMARK_MYC_TARGETS_V2	0.0	clinical_plus_bi	xgboost	2	3
HALLMARK_PROTEIN_SECRETION	0.0	clinical_plus_bi	xgboost	2	3
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.0	clinical_plus_bi	xgboost	2	3
er_status_ihc_esr1_for indeterminate_P	0.076046705	clinical_plus_bi	xgboost	2	4
grade_3	0.039916504	clinical_plus_bi	xgboost	2	4
HALLMARK_MITOTIC_SPINDLE	0.032870367	clinical_plus_bi	xgboost	2	4
er_status_ihc_esr1_for indeterminate_N	0.031139994	clinical_plus_bi	xgboost	2	4
clinical_t_stage_T3	0.025184475	clinical_plus_bi	xgboost	2	4
HALLMARK_INFLAMMATORY_RESPONSE	0.023663538	clinical_plus_bi	xgboost	2	4
HALLMARK_COMPLEMENT	0.022929825	clinical_plus_bi	xgboost	2	4
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.0219409	clinical_plus_bi	xgboost	2	4
HYPOXIA	0.020546224	clinical_plus_bi	xgboost	2	4
activation	0.020489007	clinical_plus_bi	xgboost	2	4
HALLMARK_UV_RESPONSE_UP	0.020313397	clinical_plus_bi	xgboost	2	4
HALLMARK_SPERMATOGENESIS	0.019705378	clinical_plus_bi	xgboost	2	4
HALLMARK_ALLOGRAFT_REJECTION	0.01953428	clinical_plus_bi	xgboost	2	4
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.017730355	clinical_plus_bi	xgboost	2	4
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.017288394	clinical_plus_bi	xgboost	2	4
TREG_MYELOID_SUPPRESSION	0.017141188	clinical_plus_bi	xgboost	2	4
HALLMARK_BILE_ACID_METABOLISM	0.01708757	clinical_plus_bi	xgboost	2	4
age_years	0.016860588	clinical_plus_bi	xgboost	2	4
HALLMARK_TGF_BETA_SIGNALING	0.016504137	clinical_plus_bi	xgboost	2	4
IFNG_RESPONSE	0.015567408	clinical_plus_bi	xgboost	2	4
HALLMARK_HEDGEHOG_SIGNALING	0.015123194	clinical_plus_bi	xgboost	2	4
HALLMARK_APICAL_SURFACE	0.015120283	clinical_plus_bi	xgboost	2	4
ANTIGEN_PRESENTATION	0.015115922	clinical_plus_bi	xgboost	2	4
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.015043031	clinical_plus_bi	xgboost	2	4
HALLMARK_MTORC1_SIGNALING	0.014993766	clinical_plus_bi	xgboost	2	4
HALLMARK_MYOGENESIS	0.01496143	clinical_plus_bi	xgboost	2	4
immune_balance_index	0.014352202	clinical_plus_bi	xgboost	2	4
HALLMARK_G2M_CHECKPOINT	0.014094301	clinical_plus_bi	xgboost	2	4
HALLMARK_HEME_METABOLISM	0.013842736	clinical_plus_bi	xgboost	2	4
HALLMARK_NOTCH_SIGNALING	0.013805857	clinical_plus_bi	xgboost	2	4
HALLMARK_COAGULATION	0.013676378	clinical_plus_bi	xgboost	2	4
HALLMARK_P53_PATHWAY	0.013435662	clinical_plus_bi	xgboost	2	4
HALLMARK_IL2_STAT5_SIGNALING	0.013165654	clinical_plus_bi	xgboost	2	4
HALLMARK_ADIPOGENESIS	0.013141047	clinical_plus_bi	xgboost	2	4
ECM_REMODELING	0.013018669	clinical_plus_bi	xgboost	2	4
HALLMARK_APOPTOSIS	0.012983726	clinical_plus_bi	xgboost	2	4
HALLMARK_PEROXISOME	0.012751366	clinical_plus_bi	xgboost	2	4
CD8_NK	0.012544165	clinical_plus_bi	xgboost	2	4
clinical_nodal_status_N1	0.012495259	clinical_plus_bi	xgboost	2	4
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.012464214	clinical_plus_bi	xgboost	2	4
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.012308403	clinical_plus_bi	xgboost	2	4
HALLMARK_PROTEIN_SECRETION	0.012092668	clinical_plus_bi	xgboost	2	4
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.011755096	clinical_plus_bi	xgboost	2	4
EMT	0.011304413	clinical_plus_bi	xgboost	2	4
T_CELL_INFLAMED	0.011020803	clinical_plus_bi	xgboost	2	4
HALLMARK_MYC_TARGETS_V2	0.010899818	clinical_plus_bi	xgboost	2	4
HALLMARK_GLYCOLYSIS	0.010699141	clinical_plus_bi	xgboost	2	4
HALLMARK_PANCREAS_BETA_CELLS	0.010611395	clinical_plus_bi	xgboost	2	4
HALLMARK_ANDROGEN_RESPONSE	0.010316018	clinical_plus_bi	xgboost	2	4
TGF_BETA_SIGNALING	0.009945523	clinical_plus_bi	xgboost	2	4
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.009833443	clinical_plus_bi	xgboost	2	4
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.009726277	clinical_plus_bi	xgboost	2	4
HALLMARK_KRAS_SIGNALING_DN	0.00951658	clinical_plus_bi	xgboost	2	4
suppression	0.0093950275	clinical_plus_bi	xgboost	2	4
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.009391944	clinical_plus_bi	xgboost	2	4
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.00855501	clinical_plus_bi	xgboost	2	4
HALLMARK_E2F_TARGETS	0.008116034	clinical_plus_bi	xgboost	2	4
HALLMARK_HYPOXIA	0.008007343	clinical_plus_bi	xgboost	2	4
clinical_ajcc_stage_IIB	0.007800628	clinical_plus_bi	xgboost	2	4
clinical_nodal_status_N3	0.007413212	clinical_plus_bi	xgboost	2	4
HALLMARK_MYC_TARGETS_V1	0.0066326787	clinical_plus_bi	xgboost	2	4
clinical_ajcc_stage_IIIB	0.00658392	clinical_plus_bi	xgboost	2	4
HALLMARK_ANGIOGENESIS	0.0061344397	clinical_plus_bi	xgboost	2	4
HALLMARK_ESTROGEN_RESPONSE_LATE	0.0059949905	clinical_plus_bi	xgboost	2	4
clinical_ajcc_stage_I	0.0037212502	clinical_plus_bi	xgboost	2	4
HALLMARK_DNA_REPAIR	0.0036347809	clinical_plus_bi	xgboost	2	4
clinical_ajcc_stage_IIIC	0.0	clinical_plus_bi	xgboost	2	4
clinical_t_stage_T4	0.0	clinical_plus_bi	xgboost	2	4
clinical_ajcc_stage_IIIA	0.0	clinical_plus_bi	xgboost	2	4
clinical_ajcc_stage_IIA	0.0	clinical_plus_bi	xgboost	2	4
clinical_ajcc_stage_Inflammatory	0.0	clinical_plus_bi	xgboost	2	4
clinical_nodal_status_N2	0.0	clinical_plus_bi	xgboost	2	4
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.0	clinical_plus_bi	xgboost	2	4
clinical_nodal_status_N0	0.0	clinical_plus_bi	xgboost	2	4
ANGIOGENESIS	0.0	clinical_plus_bi	xgboost	2	4
clinical_t_stage_T2	0.0	clinical_plus_bi	xgboost	2	4
clinical_t_stage_T1	0.0	clinical_plus_bi	xgboost	2	4
CYTOLYTIC_ACTIVITY	0.0	clinical_plus_bi	xgboost	2	4
grade_Indeterminate	0.0	clinical_plus_bi	xgboost	2	4
HALLMARK_APICAL_JUNCTION	0.0	clinical_plus_bi	xgboost	2	4
grade_2	0.0	clinical_plus_bi	xgboost	2	4
grade_1	0.0	clinical_plus_bi	xgboost	2	4
immune_balance_ratio	0.0	clinical_plus_bi	xgboost	2	4
HALLMARK_FATTY_ACID_METABOLISM	0.0	clinical_plus_bi	xgboost	2	4
HALLMARK_UV_RESPONSE_DN	0.0	clinical_plus_bi	xgboost	2	4
HALLMARK_KRAS_SIGNALING_UP	0.0	clinical_plus_bi	xgboost	2	4
HALLMARK_XENOBIOTIC_METABOLISM	0.0	clinical_plus_bi	xgboost	2	4
clinical_t_stage_T0	0.0	clinical_plus_bi	xgboost	2	4
er_status_ihc_esr1_for indeterminate_N	0.057656743	clinical_plus_bi	xgboost	2	5
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.03862009	clinical_plus_bi	xgboost	2	5
grade_3	0.03517854	clinical_plus_bi	xgboost	2	5
HALLMARK_MITOTIC_SPINDLE	0.030280551	clinical_plus_bi	xgboost	2	5
HALLMARK_COMPLEMENT	0.029187934	clinical_plus_bi	xgboost	2	5
er_status_ihc_esr1_for indeterminate_P	0.02639484	clinical_plus_bi	xgboost	2	5
grade_2	0.026274152	clinical_plus_bi	xgboost	2	5
HALLMARK_UV_RESPONSE_UP	0.022472033	clinical_plus_bi	xgboost	2	5
HALLMARK_MYC_TARGETS_V1	0.021748016	clinical_plus_bi	xgboost	2	5
HALLMARK_MYC_TARGETS_V2	0.020542074	clinical_plus_bi	xgboost	2	5
HALLMARK_ESTROGEN_RESPONSE_LATE	0.019962016	clinical_plus_bi	xgboost	2	5
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.01957093	clinical_plus_bi	xgboost	2	5
TREG_MYELOID_SUPPRESSION	0.019182352	clinical_plus_bi	xgboost	2	5
HYPOXIA	0.019054841	clinical_plus_bi	xgboost	2	5
HALLMARK_MTORC1_SIGNALING	0.018466953	clinical_plus_bi	xgboost	2	5
clinical_t_stage_T4	0.017962277	clinical_plus_bi	xgboost	2	5
HALLMARK_NOTCH_SIGNALING	0.016399916	clinical_plus_bi	xgboost	2	5
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.01628278	clinical_plus_bi	xgboost	2	5
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.016072595	clinical_plus_bi	xgboost	2	5
ANTIGEN_PRESENTATION	0.015885316	clinical_plus_bi	xgboost	2	5
clinical_nodal_status_N1	0.014783994	clinical_plus_bi	xgboost	2	5
age_years	0.014662204	clinical_plus_bi	xgboost	2	5
immune_balance_ratio	0.0142803	clinical_plus_bi	xgboost	2	5
HALLMARK_UV_RESPONSE_DN	0.014204443	clinical_plus_bi	xgboost	2	5
HALLMARK_APOPTOSIS	0.01403055	clinical_plus_bi	xgboost	2	5
activation	0.013811733	clinical_plus_bi	xgboost	2	5
EMT	0.0137390625	clinical_plus_bi	xgboost	2	5
HALLMARK_SPERMATOGENESIS	0.0132179735	clinical_plus_bi	xgboost	2	5
HALLMARK_APICAL_SURFACE	0.012766748	clinical_plus_bi	xgboost	2	5
HALLMARK_P53_PATHWAY	0.012668806	clinical_plus_bi	xgboost	2	5
HALLMARK_IL2_STAT5_SIGNALING	0.012660687	clinical_plus_bi	xgboost	2	5
HALLMARK_PANCREAS_BETA_CELLS	0.012617637	clinical_plus_bi	xgboost	2	5
HALLMARK_KRAS_SIGNALING_DN	0.012455511	clinical_plus_bi	xgboost	2	5
ECM_REMODELING	0.012297993	clinical_plus_bi	xgboost	2	5
HALLMARK_ANGIOGENESIS	0.012254014	clinical_plus_bi	xgboost	2	5
immune_balance_index	0.012209062	clinical_plus_bi	xgboost	2	5
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.012057296	clinical_plus_bi	xgboost	2	5
HALLMARK_BILE_ACID_METABOLISM	0.011881417	clinical_plus_bi	xgboost	2	5
HALLMARK_PROTEIN_SECRETION	0.011745183	clinical_plus_bi	xgboost	2	5
HALLMARK_ANDROGEN_RESPONSE	0.0114595555	clinical_plus_bi	xgboost	2	5
HALLMARK_HYPOXIA	0.011370298	clinical_plus_bi	xgboost	2	5
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.01125605	clinical_plus_bi	xgboost	2	5
IFNG_RESPONSE	0.010999845	clinical_plus_bi	xgboost	2	5
HALLMARK_GLYCOLYSIS	0.010965681	clinical_plus_bi	xgboost	2	5
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.010862076	clinical_plus_bi	xgboost	2	5
suppression	0.010674237	clinical_plus_bi	xgboost	2	5
clinical_ajcc_stage_IIA	0.0104137	clinical_plus_bi	xgboost	2	5
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.010285617	clinical_plus_bi	xgboost	2	5
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.010254019	clinical_plus_bi	xgboost	2	5
HALLMARK_DNA_REPAIR	0.010230097	clinical_plus_bi	xgboost	2	5
HALLMARK_XENOBIOTIC_METABOLISM	0.0102204485	clinical_plus_bi	xgboost	2	5
HALLMARK_ADIPOGENESIS	0.010109555	clinical_plus_bi	xgboost	2	5
HALLMARK_ALLOGRAFT_REJECTION	0.010047781	clinical_plus_bi	xgboost	2	5
HALLMARK_HEDGEHOG_SIGNALING	0.0099749025	clinical_plus_bi	xgboost	2	5
HALLMARK_PEROXISOME	0.009950695	clinical_plus_bi	xgboost	2	5
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.009762721	clinical_plus_bi	xgboost	2	5
HALLMARK_APICAL_JUNCTION	0.009467467	clinical_plus_bi	xgboost	2	5
HALLMARK_FATTY_ACID_METABOLISM	0.009112166	clinical_plus_bi	xgboost	2	5
HALLMARK_HEME_METABOLISM	0.008959902	clinical_plus_bi	xgboost	2	5
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.008937439	clinical_plus_bi	xgboost	2	5
HALLMARK_G2M_CHECKPOINT	0.008862727	clinical_plus_bi	xgboost	2	5
CYTOLYTIC_ACTIVITY	0.007986155	clinical_plus_bi	xgboost	2	5
TGF_BETA_SIGNALING	0.007892703	clinical_plus_bi	xgboost	2	5
HALLMARK_MYOGENESIS	0.007806457	clinical_plus_bi	xgboost	2	5
HALLMARK_COAGULATION	0.006849264	clinical_plus_bi	xgboost	2	5
HALLMARK_TGF_BETA_SIGNALING	0.006512944	clinical_plus_bi	xgboost	2	5
HALLMARK_E2F_TARGETS	0.0030048639	clinical_plus_bi	xgboost	2	5
HALLMARK_KRAS_SIGNALING_UP	0.0002311218	clinical_plus_bi	xgboost	2	5
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.0	clinical_plus_bi	xgboost	2	5
clinical_ajcc_stage_Inflammatory	0.0	clinical_plus_bi	xgboost	2	5
clinical_ajcc_stage_IIIC	0.0	clinical_plus_bi	xgboost	2	5
clinical_ajcc_stage_IIIB	0.0	clinical_plus_bi	xgboost	2	5
clinical_ajcc_stage_IIIA	0.0	clinical_plus_bi	xgboost	2	5
clinical_ajcc_stage_IIB	0.0	clinical_plus_bi	xgboost	2	5
ANGIOGENESIS	0.0	clinical_plus_bi	xgboost	2	5
clinical_ajcc_stage_I	0.0	clinical_plus_bi	xgboost	2	5
clinical_nodal_status_N3	0.0	clinical_plus_bi	xgboost	2	5
grade_1	0.0	clinical_plus_bi	xgboost	2	5
CD8_NK	0.0	clinical_plus_bi	xgboost	2	5
clinical_nodal_status_N0	0.0	clinical_plus_bi	xgboost	2	5
HALLMARK_INFLAMMATORY_RESPONSE	0.0	clinical_plus_bi	xgboost	2	5
clinical_t_stage_T3	0.0	clinical_plus_bi	xgboost	2	5
clinical_t_stage_T2	0.0	clinical_plus_bi	xgboost	2	5
clinical_t_stage_T1	0.0	clinical_plus_bi	xgboost	2	5
clinical_t_stage_T0	0.0	clinical_plus_bi	xgboost	2	5
grade_Indeterminate	0.0	clinical_plus_bi	xgboost	2	5
T_CELL_INFLAMED	0.0	clinical_plus_bi	xgboost	2	5
clinical_nodal_status_N2	0.0	clinical_plus_bi	xgboost	2	5
er_status_ihc_esr1_for indeterminate_P	0.09668471	clinical_plus_bi	xgboost	3	1
er_status_ihc_esr1_for indeterminate_N	0.084376335	clinical_plus_bi	xgboost	3	1
HALLMARK_MITOTIC_SPINDLE	0.041763816	clinical_plus_bi	xgboost	3	1
grade_3	0.025240466	clinical_plus_bi	xgboost	3	1
HYPOXIA	0.025235385	clinical_plus_bi	xgboost	3	1
HALLMARK_G2M_CHECKPOINT	0.023293601	clinical_plus_bi	xgboost	3	1
HALLMARK_E2F_TARGETS	0.022580104	clinical_plus_bi	xgboost	3	1
HALLMARK_UV_RESPONSE_DN	0.02253117	clinical_plus_bi	xgboost	3	1
HALLMARK_ALLOGRAFT_REJECTION	0.020367976	clinical_plus_bi	xgboost	3	1
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.018719865	clinical_plus_bi	xgboost	3	1
HALLMARK_UV_RESPONSE_UP	0.018456828	clinical_plus_bi	xgboost	3	1
age_years	0.018421186	clinical_plus_bi	xgboost	3	1
HALLMARK_XENOBIOTIC_METABOLISM	0.018349925	clinical_plus_bi	xgboost	3	1
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.01813726	clinical_plus_bi	xgboost	3	1
HALLMARK_MYC_TARGETS_V2	0.01690532	clinical_plus_bi	xgboost	3	1
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.015898991	clinical_plus_bi	xgboost	3	1
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.015337801	clinical_plus_bi	xgboost	3	1
clinical_t_stage_T1	0.015305338	clinical_plus_bi	xgboost	3	1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.015220146	clinical_plus_bi	xgboost	3	1
clinical_t_stage_T4	0.014917819	clinical_plus_bi	xgboost	3	1
activation	0.014787523	clinical_plus_bi	xgboost	3	1
HALLMARK_GLYCOLYSIS	0.014285311	clinical_plus_bi	xgboost	3	1
clinical_ajcc_stage_IIB	0.014284742	clinical_plus_bi	xgboost	3	1
HALLMARK_KRAS_SIGNALING_DN	0.014267216	clinical_plus_bi	xgboost	3	1
HALLMARK_ANDROGEN_RESPONSE	0.014210683	clinical_plus_bi	xgboost	3	1
HALLMARK_ESTROGEN_RESPONSE_LATE	0.014037879	clinical_plus_bi	xgboost	3	1
HALLMARK_MYC_TARGETS_V1	0.013844583	clinical_plus_bi	xgboost	3	1
immune_balance_ratio	0.013737694	clinical_plus_bi	xgboost	3	1
HALLMARK_APICAL_SURFACE	0.013385738	clinical_plus_bi	xgboost	3	1
HALLMARK_ADIPOGENESIS	0.01303019	clinical_plus_bi	xgboost	3	1
HALLMARK_BILE_ACID_METABOLISM	0.012953353	clinical_plus_bi	xgboost	3	1
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.012935096	clinical_plus_bi	xgboost	3	1
HALLMARK_INFLAMMATORY_RESPONSE	0.01279923	clinical_plus_bi	xgboost	3	1
TREG_MYELOID_SUPPRESSION	0.012711598	clinical_plus_bi	xgboost	3	1
immune_balance_index	0.012666461	clinical_plus_bi	xgboost	3	1
HALLMARK_FATTY_ACID_METABOLISM	0.012509682	clinical_plus_bi	xgboost	3	1
HALLMARK_P53_PATHWAY	0.012254205	clinical_plus_bi	xgboost	3	1
CD8_NK	0.012036623	clinical_plus_bi	xgboost	3	1
CYTOLYTIC_ACTIVITY	0.011990057	clinical_plus_bi	xgboost	3	1
HALLMARK_PEROXISOME	0.011976474	clinical_plus_bi	xgboost	3	1
ANTIGEN_PRESENTATION	0.011897807	clinical_plus_bi	xgboost	3	1
HALLMARK_NOTCH_SIGNALING	0.011258805	clinical_plus_bi	xgboost	3	1
HALLMARK_PANCREAS_BETA_CELLS	0.011168629	clinical_plus_bi	xgboost	3	1
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.01101684	clinical_plus_bi	xgboost	3	1
HALLMARK_MTORC1_SIGNALING	0.010900919	clinical_plus_bi	xgboost	3	1
HALLMARK_ANGIOGENESIS	0.010892321	clinical_plus_bi	xgboost	3	1
HALLMARK_TGF_BETA_SIGNALING	0.010692263	clinical_plus_bi	xgboost	3	1
HALLMARK_IL2_STAT5_SIGNALING	0.0105190165	clinical_plus_bi	xgboost	3	1
EMT	0.010433467	clinical_plus_bi	xgboost	3	1
HALLMARK_APOPTOSIS	0.010371443	clinical_plus_bi	xgboost	3	1
ANGIOGENESIS	0.010325734	clinical_plus_bi	xgboost	3	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.009342849	clinical_plus_bi	xgboost	3	1
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.009024446	clinical_plus_bi	xgboost	3	1
HALLMARK_COAGULATION	0.008247052	clinical_plus_bi	xgboost	3	1
HALLMARK_MYOGENESIS	0.008141843	clinical_plus_bi	xgboost	3	1
TGF_BETA_SIGNALING	0.007884546	clinical_plus_bi	xgboost	3	1
HALLMARK_PROTEIN_SECRETION	0.007438014	clinical_plus_bi	xgboost	3	1
HALLMARK_APICAL_JUNCTION	0.006892706	clinical_plus_bi	xgboost	3	1
HALLMARK_HEDGEHOG_SIGNALING	0.005173071	clinical_plus_bi	xgboost	3	1
suppression	0.004874509	clinical_plus_bi	xgboost	3	1
ECM_REMODELING	0.0010553666	clinical_plus_bi	xgboost	3	1
clinical_ajcc_stage_IIIB	0.0	clinical_plus_bi	xgboost	3	1
clinical_t_stage_T3	0.0	clinical_plus_bi	xgboost	3	1
clinical_ajcc_stage_IIIA	0.0	clinical_plus_bi	xgboost	3	1
clinical_ajcc_stage_IIIC	0.0	clinical_plus_bi	xgboost	3	1
clinical_ajcc_stage_IIA	0.0	clinical_plus_bi	xgboost	3	1
clinical_ajcc_stage_I	0.0	clinical_plus_bi	xgboost	3	1
clinical_ajcc_stage_Inflammatory	0.0	clinical_plus_bi	xgboost	3	1
clinical_nodal_status_N3	0.0	clinical_plus_bi	xgboost	3	1
clinical_nodal_status_N2	0.0	clinical_plus_bi	xgboost	3	1
clinical_nodal_status_N1	0.0	clinical_plus_bi	xgboost	3	1
clinical_nodal_status_N0	0.0	clinical_plus_bi	xgboost	3	1
HALLMARK_SPERMATOGENESIS	0.0	clinical_plus_bi	xgboost	3	1
grade_2	0.0	clinical_plus_bi	xgboost	3	1
clinical_t_stage_T2	0.0	clinical_plus_bi	xgboost	3	1
HALLMARK_HEME_METABOLISM	0.0	clinical_plus_bi	xgboost	3	1
clinical_t_stage_T0	0.0	clinical_plus_bi	xgboost	3	1
grade_Indeterminate	0.0	clinical_plus_bi	xgboost	3	1
HALLMARK_HYPOXIA	0.0	clinical_plus_bi	xgboost	3	1
grade_1	0.0	clinical_plus_bi	xgboost	3	1
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.0	clinical_plus_bi	xgboost	3	1
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.0	clinical_plus_bi	xgboost	3	1
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.0	clinical_plus_bi	xgboost	3	1
T_CELL_INFLAMED	0.0	clinical_plus_bi	xgboost	3	1
IFNG_RESPONSE	0.0	clinical_plus_bi	xgboost	3	1
HALLMARK_KRAS_SIGNALING_UP	0.0	clinical_plus_bi	xgboost	3	1
HALLMARK_COMPLEMENT	0.0	clinical_plus_bi	xgboost	3	1
HALLMARK_DNA_REPAIR	0.0	clinical_plus_bi	xgboost	3	1
er_status_ihc_esr1_for indeterminate_N	0.07576909	clinical_plus_bi	xgboost	3	2
grade_3	0.029702807	clinical_plus_bi	xgboost	3	2
clinical_nodal_status_N3	0.027731078	clinical_plus_bi	xgboost	3	2
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.024588352	clinical_plus_bi	xgboost	3	2
HALLMARK_MITOTIC_SPINDLE	0.023410793	clinical_plus_bi	xgboost	3	2
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.022302158	clinical_plus_bi	xgboost	3	2
immune_balance_index	0.021047361	clinical_plus_bi	xgboost	3	2
clinical_t_stage_T4	0.0203477	clinical_plus_bi	xgboost	3	2
HYPOXIA	0.01929013	clinical_plus_bi	xgboost	3	2
HALLMARK_UV_RESPONSE_UP	0.019190893	clinical_plus_bi	xgboost	3	2
clinical_t_stage_T1	0.019129356	clinical_plus_bi	xgboost	3	2
HALLMARK_COMPLEMENT	0.018116122	clinical_plus_bi	xgboost	3	2
clinical_ajcc_stage_IIIA	0.018076107	clinical_plus_bi	xgboost	3	2
HALLMARK_PROTEIN_SECRETION	0.018023353	clinical_plus_bi	xgboost	3	2
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.017351773	clinical_plus_bi	xgboost	3	2
HALLMARK_MTORC1_SIGNALING	0.017195014	clinical_plus_bi	xgboost	3	2
TREG_MYELOID_SUPPRESSION	0.016688172	clinical_plus_bi	xgboost	3	2
HALLMARK_PEROXISOME	0.016542507	clinical_plus_bi	xgboost	3	2
HALLMARK_IL2_STAT5_SIGNALING	0.016388256	clinical_plus_bi	xgboost	3	2
HALLMARK_SPERMATOGENESIS	0.016271237	clinical_plus_bi	xgboost	3	2
ANTIGEN_PRESENTATION	0.016206397	clinical_plus_bi	xgboost	3	2
HALLMARK_TGF_BETA_SIGNALING	0.01601365	clinical_plus_bi	xgboost	3	2
suppression	0.015452528	clinical_plus_bi	xgboost	3	2
