feature	gain	feature_set	model	repeat	fold
HALLMARK_ESTROGEN_RESPONSE_LATE	0.21354751	gene_pathway	pasnet	1	1
HALLMARK_APICAL_JUNCTION	0.19572851	gene_pathway	pasnet	1	1
HALLMARK_UV_RESPONSE_DN	0.18075252	gene_pathway	pasnet	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.18002212	gene_pathway	pasnet	1	1
HALLMARK_IL2_STAT5_SIGNALING	0.17049119	gene_pathway	pasnet	1	1
HALLMARK_DNA_REPAIR	0.16773605	gene_pathway	pasnet	1	1
HALLMARK_APOPTOSIS	0.16020298	gene_pathway	pasnet	1	1
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.15280665	gene_pathway	pasnet	1	1
HALLMARK_ANDROGEN_RESPONSE	0.1527159	gene_pathway	pasnet	1	1
HALLMARK_G2M_CHECKPOINT	0.13973741	gene_pathway	pasnet	1	1
HALLMARK_MITOTIC_SPINDLE	0.1381219	gene_pathway	pasnet	1	1
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.13560182	gene_pathway	pasnet	1	1
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.12800391	gene_pathway	pasnet	1	1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.12496038	gene_pathway	pasnet	1	1
HALLMARK_HEME_METABOLISM	0.12341725	gene_pathway	pasnet	1	1
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.12247953	gene_pathway	pasnet	1	1
HALLMARK_PANCREAS_BETA_CELLS	0.11819231	gene_pathway	pasnet	1	1
HALLMARK_TGF_BETA_SIGNALING	0.11754143	gene_pathway	pasnet	1	1
HALLMARK_ANGIOGENESIS	0.117294066	gene_pathway	pasnet	1	1
HALLMARK_INFLAMMATORY_RESPONSE	0.110111274	gene_pathway	pasnet	1	1
HALLMARK_HYPOXIA	0.10755629	gene_pathway	pasnet	1	1
HALLMARK_UV_RESPONSE_UP	0.10605984	gene_pathway	pasnet	1	1
HALLMARK_KRAS_SIGNALING_UP	0.10280313	gene_pathway	pasnet	1	1
HALLMARK_PEROXISOME	0.09989144	gene_pathway	pasnet	1	1
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.09952784	gene_pathway	pasnet	1	1
HALLMARK_SPERMATOGENESIS	0.09707203	gene_pathway	pasnet	1	1
HALLMARK_ALLOGRAFT_REJECTION	0.095124274	gene_pathway	pasnet	1	1
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.09298855	gene_pathway	pasnet	1	1
HALLMARK_MYC_TARGETS_V1	0.08735918	gene_pathway	pasnet	1	1
HALLMARK_PROTEIN_SECRETION	0.085844114	gene_pathway	pasnet	1	1
HALLMARK_MYOGENESIS	0.08519834	gene_pathway	pasnet	1	1
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.07754815	gene_pathway	pasnet	1	1
HALLMARK_FATTY_ACID_METABOLISM	0.0775211	gene_pathway	pasnet	1	1
ANGIOGENESIS	0.0742765	gene_pathway	pasnet	1	1
HALLMARK_GLYCOLYSIS	0.07418277	gene_pathway	pasnet	1	1
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.06617894	gene_pathway	pasnet	1	1
EMT	0.06588826	gene_pathway	pasnet	1	1
HALLMARK_KRAS_SIGNALING_DN	0.065236956	gene_pathway	pasnet	1	1
HALLMARK_COMPLEMENT	0.06427866	gene_pathway	pasnet	1	1
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.06286674	gene_pathway	pasnet	1	1
HALLMARK_XENOBIOTIC_METABOLISM	0.05726012	gene_pathway	pasnet	1	1
HALLMARK_HEDGEHOG_SIGNALING	0.05609331	gene_pathway	pasnet	1	1
HALLMARK_E2F_TARGETS	0.055197533	gene_pathway	pasnet	1	1
HALLMARK_BILE_ACID_METABOLISM	0.054487422	gene_pathway	pasnet	1	1
CD8_NK	0.05159553	gene_pathway	pasnet	1	1
ECM_REMODELING	0.0397526	gene_pathway	pasnet	1	1
HALLMARK_MYC_TARGETS_V2	0.0340825	gene_pathway	pasnet	1	1
ANTIGEN_PRESENTATION	0.03269884	gene_pathway	pasnet	1	1
T_CELL_INFLAMED	0.021451345	gene_pathway	pasnet	1	1
HALLMARK_APICAL_SURFACE	0.018869907	gene_pathway	pasnet	1	1
HALLMARK_MTORC1_SIGNALING	0.011345867	gene_pathway	pasnet	1	1
HALLMARK_COAGULATION	0.00957978	gene_pathway	pasnet	1	1
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.0077086333	gene_pathway	pasnet	1	1
HALLMARK_P53_PATHWAY	0.0062078764	gene_pathway	pasnet	1	1
HALLMARK_ADIPOGENESIS	0.0059451154	gene_pathway	pasnet	1	1
HALLMARK_NOTCH_SIGNALING	0.0016622415	gene_pathway	pasnet	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	0.4048692	gene_pathway	pasnet	1	2
HALLMARK_PEROXISOME	0.3954065	gene_pathway	pasnet	1	2
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.3551171	gene_pathway	pasnet	1	2
HALLMARK_ADIPOGENESIS	0.3424722	gene_pathway	pasnet	1	2
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.33182314	gene_pathway	pasnet	1	2
HALLMARK_P53_PATHWAY	0.2992093	gene_pathway	pasnet	1	2
HALLMARK_MYOGENESIS	0.29831457	gene_pathway	pasnet	1	2
HALLMARK_MITOTIC_SPINDLE	0.2968184	gene_pathway	pasnet	1	2
HALLMARK_ANDROGEN_RESPONSE	0.28822953	gene_pathway	pasnet	1	2
HALLMARK_UV_RESPONSE_DN	0.27543044	gene_pathway	pasnet	1	2
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.27084303	gene_pathway	pasnet	1	2
HALLMARK_KRAS_SIGNALING_UP	0.25799322	gene_pathway	pasnet	1	2
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.2546198	gene_pathway	pasnet	1	2
HALLMARK_MYC_TARGETS_V1	0.25114596	gene_pathway	pasnet	1	2
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.2511136	gene_pathway	pasnet	1	2
HALLMARK_APOPTOSIS	0.23782057	gene_pathway	pasnet	1	2
HALLMARK_APICAL_JUNCTION	0.23678313	gene_pathway	pasnet	1	2
HALLMARK_MTORC1_SIGNALING	0.2320728	gene_pathway	pasnet	1	2
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.22236149	gene_pathway	pasnet	1	2
HALLMARK_KRAS_SIGNALING_DN	0.22107077	gene_pathway	pasnet	1	2
HALLMARK_APICAL_SURFACE	0.2192998	gene_pathway	pasnet	1	2
HALLMARK_IL2_STAT5_SIGNALING	0.21743643	gene_pathway	pasnet	1	2
HALLMARK_ALLOGRAFT_REJECTION	0.2139688	gene_pathway	pasnet	1	2
ANTIGEN_PRESENTATION	0.21275364	gene_pathway	pasnet	1	2
HALLMARK_PROTEIN_SECRETION	0.21148963	gene_pathway	pasnet	1	2
HALLMARK_FATTY_ACID_METABOLISM	0.19769114	gene_pathway	pasnet	1	2
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.19356361	gene_pathway	pasnet	1	2
T_CELL_INFLAMED	0.18197946	gene_pathway	pasnet	1	2
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.18068768	gene_pathway	pasnet	1	2
HALLMARK_E2F_TARGETS	0.17814453	gene_pathway	pasnet	1	2
HALLMARK_HEME_METABOLISM	0.1724582	gene_pathway	pasnet	1	2
HALLMARK_INFLAMMATORY_RESPONSE	0.16707252	gene_pathway	pasnet	1	2
ANGIOGENESIS	0.15035588	gene_pathway	pasnet	1	2
HALLMARK_NOTCH_SIGNALING	0.14937907	gene_pathway	pasnet	1	2
HALLMARK_G2M_CHECKPOINT	0.14679208	gene_pathway	pasnet	1	2
HALLMARK_HEDGEHOG_SIGNALING	0.14581	gene_pathway	pasnet	1	2
HALLMARK_DNA_REPAIR	0.14026149	gene_pathway	pasnet	1	2
HALLMARK_COMPLEMENT	0.13682885	gene_pathway	pasnet	1	2
HALLMARK_XENOBIOTIC_METABOLISM	0.13612664	gene_pathway	pasnet	1	2
ECM_REMODELING	0.1312187	gene_pathway	pasnet	1	2
HALLMARK_COAGULATION	0.111644074	gene_pathway	pasnet	1	2
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.098474875	gene_pathway	pasnet	1	2
HALLMARK_PANCREAS_BETA_CELLS	0.09773728	gene_pathway	pasnet	1	2
HALLMARK_SPERMATOGENESIS	0.082139395	gene_pathway	pasnet	1	2
HALLMARK_UV_RESPONSE_UP	0.073837474	gene_pathway	pasnet	1	2
HALLMARK_TGF_BETA_SIGNALING	0.06806132	gene_pathway	pasnet	1	2
HALLMARK_ANGIOGENESIS	0.0664898	gene_pathway	pasnet	1	2
CD8_NK	0.063195445	gene_pathway	pasnet	1	2
HALLMARK_BILE_ACID_METABOLISM	0.049642134	gene_pathway	pasnet	1	2
EMT	0.040373523	gene_pathway	pasnet	1	2
HALLMARK_GLYCOLYSIS	0.03115232	gene_pathway	pasnet	1	2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.029742846	gene_pathway	pasnet	1	2
HALLMARK_MYC_TARGETS_V2	0.02355985	gene_pathway	pasnet	1	2
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.016641775	gene_pathway	pasnet	1	2
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.015953174	gene_pathway	pasnet	1	2
HALLMARK_HYPOXIA	0.00499396	gene_pathway	pasnet	1	2
HALLMARK_GLYCOLYSIS	0.37787455	gene_pathway	pasnet	1	3
HALLMARK_P53_PATHWAY	0.35344887	gene_pathway	pasnet	1	3
HALLMARK_ADIPOGENESIS	0.34333462	gene_pathway	pasnet	1	3
HALLMARK_ALLOGRAFT_REJECTION	0.32533	gene_pathway	pasnet	1	3
HALLMARK_KRAS_SIGNALING_UP	0.30711612	gene_pathway	pasnet	1	3
HALLMARK_MTORC1_SIGNALING	0.2940671	gene_pathway	pasnet	1	3
HALLMARK_FATTY_ACID_METABOLISM	0.29074726	gene_pathway	pasnet	1	3
HALLMARK_NOTCH_SIGNALING	0.2902375	gene_pathway	pasnet	1	3
HALLMARK_HEDGEHOG_SIGNALING	0.2845222	gene_pathway	pasnet	1	3
HALLMARK_APICAL_JUNCTION	0.26373643	gene_pathway	pasnet	1	3
HALLMARK_IL2_STAT5_SIGNALING	0.26100644	gene_pathway	pasnet	1	3
HALLMARK_HYPOXIA	0.26090735	gene_pathway	pasnet	1	3
HALLMARK_DNA_REPAIR	0.25930265	gene_pathway	pasnet	1	3
HALLMARK_INFLAMMATORY_RESPONSE	0.25741136	gene_pathway	pasnet	1	3
HALLMARK_MYOGENESIS	0.25620458	gene_pathway	pasnet	1	3
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.24500401	gene_pathway	pasnet	1	3
HALLMARK_ESTROGEN_RESPONSE_LATE	0.22797322	gene_pathway	pasnet	1	3
HALLMARK_PROTEIN_SECRETION	0.21218033	gene_pathway	pasnet	1	3
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.20581512	gene_pathway	pasnet	1	3
HALLMARK_MYC_TARGETS_V2	0.20409916	gene_pathway	pasnet	1	3
HALLMARK_MYC_TARGETS_V1	0.20395996	gene_pathway	pasnet	1	3
HALLMARK_UV_RESPONSE_UP	0.19773866	gene_pathway	pasnet	1	3
HALLMARK_XENOBIOTIC_METABOLISM	0.18817091	gene_pathway	pasnet	1	3
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.18154414	gene_pathway	pasnet	1	3
HALLMARK_COAGULATION	0.17682062	gene_pathway	pasnet	1	3
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.15052031	gene_pathway	pasnet	1	3
HALLMARK_ANDROGEN_RESPONSE	0.14989297	gene_pathway	pasnet	1	3
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.14599276	gene_pathway	pasnet	1	3
HALLMARK_TGF_BETA_SIGNALING	0.14470823	gene_pathway	pasnet	1	3
HALLMARK_G2M_CHECKPOINT	0.13829723	gene_pathway	pasnet	1	3
HALLMARK_SPERMATOGENESIS	0.13762324	gene_pathway	pasnet	1	3
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.13247527	gene_pathway	pasnet	1	3
HALLMARK_APOPTOSIS	0.1271943	gene_pathway	pasnet	1	3
HALLMARK_UV_RESPONSE_DN	0.12680428	gene_pathway	pasnet	1	3
HALLMARK_PANCREAS_BETA_CELLS	0.124569476	gene_pathway	pasnet	1	3
HALLMARK_COMPLEMENT	0.12454124	gene_pathway	pasnet	1	3
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.118524574	gene_pathway	pasnet	1	3
ANGIOGENESIS	0.118175834	gene_pathway	pasnet	1	3
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.114861235	gene_pathway	pasnet	1	3
ANTIGEN_PRESENTATION	0.1136849	gene_pathway	pasnet	1	3
HALLMARK_PEROXISOME	0.10555121	gene_pathway	pasnet	1	3
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.101658665	gene_pathway	pasnet	1	3
HALLMARK_ANGIOGENESIS	0.093585975	gene_pathway	pasnet	1	3
HALLMARK_BILE_ACID_METABOLISM	0.07554349	gene_pathway	pasnet	1	3
HALLMARK_KRAS_SIGNALING_DN	0.069576204	gene_pathway	pasnet	1	3
HALLMARK_MITOTIC_SPINDLE	0.06427763	gene_pathway	pasnet	1	3
CD8_NK	0.063408755	gene_pathway	pasnet	1	3
HALLMARK_APICAL_SURFACE	0.06088493	gene_pathway	pasnet	1	3
T_CELL_INFLAMED	0.056970946	gene_pathway	pasnet	1	3
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.04230797	gene_pathway	pasnet	1	3
HALLMARK_HEME_METABOLISM	0.036756128	gene_pathway	pasnet	1	3
ECM_REMODELING	0.035355266	gene_pathway	pasnet	1	3
EMT	0.029947376	gene_pathway	pasnet	1	3
HALLMARK_E2F_TARGETS	0.026143555	gene_pathway	pasnet	1	3
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.025403725	gene_pathway	pasnet	1	3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.0024574352	gene_pathway	pasnet	1	3
HALLMARK_XENOBIOTIC_METABOLISM	0.32386932	gene_pathway	pasnet	1	4
HALLMARK_KRAS_SIGNALING_DN	0.29867062	gene_pathway	pasnet	1	4
HALLMARK_MYOGENESIS	0.27182397	gene_pathway	pasnet	1	4
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.2204675	gene_pathway	pasnet	1	4
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.21095102	gene_pathway	pasnet	1	4
HALLMARK_PEROXISOME	0.20639117	gene_pathway	pasnet	1	4
HALLMARK_KRAS_SIGNALING_UP	0.20228072	gene_pathway	pasnet	1	4
HALLMARK_BILE_ACID_METABOLISM	0.20160387	gene_pathway	pasnet	1	4
HALLMARK_ANDROGEN_RESPONSE	0.19684362	gene_pathway	pasnet	1	4
HALLMARK_COMPLEMENT	0.19535503	gene_pathway	pasnet	1	4
HALLMARK_G2M_CHECKPOINT	0.19300301	gene_pathway	pasnet	1	4
HALLMARK_UV_RESPONSE_UP	0.18842952	gene_pathway	pasnet	1	4
HALLMARK_ADIPOGENESIS	0.1769593	gene_pathway	pasnet	1	4
HALLMARK_ANGIOGENESIS	0.17690593	gene_pathway	pasnet	1	4
HALLMARK_MTORC1_SIGNALING	0.16334134	gene_pathway	pasnet	1	4
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.15607128	gene_pathway	pasnet	1	4
HALLMARK_HEME_METABOLISM	0.15484542	gene_pathway	pasnet	1	4
HALLMARK_ALLOGRAFT_REJECTION	0.14579095	gene_pathway	pasnet	1	4
ANTIGEN_PRESENTATION	0.14399022	gene_pathway	pasnet	1	4
HALLMARK_PROTEIN_SECRETION	0.14231871	gene_pathway	pasnet	1	4
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.13873124	gene_pathway	pasnet	1	4
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.13786636	gene_pathway	pasnet	1	4
HALLMARK_MYC_TARGETS_V2	0.13622063	gene_pathway	pasnet	1	4
HALLMARK_ESTROGEN_RESPONSE_LATE	0.13561113	gene_pathway	pasnet	1	4
HALLMARK_E2F_TARGETS	0.13500968	gene_pathway	pasnet	1	4
HALLMARK_UV_RESPONSE_DN	0.13444243	gene_pathway	pasnet	1	4
HALLMARK_GLYCOLYSIS	0.123749174	gene_pathway	pasnet	1	4
HALLMARK_HEDGEHOG_SIGNALING	0.12202441	gene_pathway	pasnet	1	4
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.11933539	gene_pathway	pasnet	1	4
HALLMARK_APOPTOSIS	0.118108906	gene_pathway	pasnet	1	4
HALLMARK_SPERMATOGENESIS	0.11782624	gene_pathway	pasnet	1	4
HALLMARK_COAGULATION	0.1172731	gene_pathway	pasnet	1	4
HALLMARK_PANCREAS_BETA_CELLS	0.11385694	gene_pathway	pasnet	1	4
HALLMARK_MITOTIC_SPINDLE	0.10905458	gene_pathway	pasnet	1	4
HALLMARK_P53_PATHWAY	0.105998084	gene_pathway	pasnet	1	4
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.10550778	gene_pathway	pasnet	1	4
HALLMARK_NOTCH_SIGNALING	0.0997669	gene_pathway	pasnet	1	4
HALLMARK_INFLAMMATORY_RESPONSE	0.09407561	gene_pathway	pasnet	1	4
HALLMARK_DNA_REPAIR	0.09169975	gene_pathway	pasnet	1	4
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.0862126	gene_pathway	pasnet	1	4
HALLMARK_HYPOXIA	0.086183675	gene_pathway	pasnet	1	4
HALLMARK_MYC_TARGETS_V1	0.08556605	gene_pathway	pasnet	1	4
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.07919257	gene_pathway	pasnet	1	4
ECM_REMODELING	0.068640016	gene_pathway	pasnet	1	4
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.061335564	gene_pathway	pasnet	1	4
HALLMARK_APICAL_JUNCTION	0.05819106	gene_pathway	pasnet	1	4
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.04388729	gene_pathway	pasnet	1	4
HALLMARK_IL2_STAT5_SIGNALING	0.040974114	gene_pathway	pasnet	1	4
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.039623685	gene_pathway	pasnet	1	4
ANGIOGENESIS	0.037157748	gene_pathway	pasnet	1	4
HALLMARK_APICAL_SURFACE	0.034994736	gene_pathway	pasnet	1	4
EMT	0.031707887	gene_pathway	pasnet	1	4
CD8_NK	0.017796006	gene_pathway	pasnet	1	4
HALLMARK_TGF_BETA_SIGNALING	0.005500313	gene_pathway	pasnet	1	4
T_CELL_INFLAMED	0.0039674947	gene_pathway	pasnet	1	4
HALLMARK_FATTY_ACID_METABOLISM	0.0003807607	gene_pathway	pasnet	1	4
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.28563514	gene_pathway	pasnet	1	5
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.2333029	gene_pathway	pasnet	1	5
HALLMARK_ESTROGEN_RESPONSE_LATE	0.20999962	gene_pathway	pasnet	1	5
HALLMARK_APICAL_SURFACE	0.19996236	gene_pathway	pasnet	1	5
EMT	0.19776517	gene_pathway	pasnet	1	5
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.18654229	gene_pathway	pasnet	1	5
HALLMARK_ANDROGEN_RESPONSE	0.17914018	gene_pathway	pasnet	1	5
HALLMARK_G2M_CHECKPOINT	0.16921762	gene_pathway	pasnet	1	5
HALLMARK_E2F_TARGETS	0.16696428	gene_pathway	pasnet	1	5
HALLMARK_SPERMATOGENESIS	0.16674599	gene_pathway	pasnet	1	5
HALLMARK_IL2_STAT5_SIGNALING	0.16015843	gene_pathway	pasnet	1	5
HALLMARK_MITOTIC_SPINDLE	0.15203956	gene_pathway	pasnet	1	5
HALLMARK_GLYCOLYSIS	0.14925078	gene_pathway	pasnet	1	5
HALLMARK_MYC_TARGETS_V1	0.14752884	gene_pathway	pasnet	1	5
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.14202683	gene_pathway	pasnet	1	5
HALLMARK_PROTEIN_SECRETION	0.13992801	gene_pathway	pasnet	1	5
HALLMARK_TGF_BETA_SIGNALING	0.1350294	gene_pathway	pasnet	1	5
HALLMARK_APOPTOSIS	0.13148053	gene_pathway	pasnet	1	5
HALLMARK_KRAS_SIGNALING_DN	0.12932032	gene_pathway	pasnet	1	5
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.12744334	gene_pathway	pasnet	1	5
HALLMARK_P53_PATHWAY	0.122335516	gene_pathway	pasnet	1	5
ANGIOGENESIS	0.118140265	gene_pathway	pasnet	1	5
HALLMARK_MYC_TARGETS_V2	0.116808884	gene_pathway	pasnet	1	5
HALLMARK_PANCREAS_BETA_CELLS	0.11564288	gene_pathway	pasnet	1	5
ANTIGEN_PRESENTATION	0.10483134	gene_pathway	pasnet	1	5
T_CELL_INFLAMED	0.099158734	gene_pathway	pasnet	1	5
HALLMARK_MYOGENESIS	0.094419554	gene_pathway	pasnet	1	5
HALLMARK_MTORC1_SIGNALING	0.09265642	gene_pathway	pasnet	1	5
HALLMARK_HEDGEHOG_SIGNALING	0.09149957	gene_pathway	pasnet	1	5
ECM_REMODELING	0.089406274	gene_pathway	pasnet	1	5
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.08846993	gene_pathway	pasnet	1	5
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.08111093	gene_pathway	pasnet	1	5
HALLMARK_KRAS_SIGNALING_UP	0.07647115	gene_pathway	pasnet	1	5
HALLMARK_PEROXISOME	0.07616913	gene_pathway	pasnet	1	5
HALLMARK_NOTCH_SIGNALING	0.066392295	gene_pathway	pasnet	1	5
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.06089124	gene_pathway	pasnet	1	5
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.058825605	gene_pathway	pasnet	1	5
HALLMARK_ADIPOGENESIS	0.055824425	gene_pathway	pasnet	1	5
