feature	coefficient	abs_coefficient	feature_set	model	repeat	fold
HALLMARK_MYC_TARGETS_V1	0.08803725105574824	0.08803725105574824	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_IL2_STAT5_SIGNALING	0.08146701428204706	0.08146701428204706	clinical_plus_bi	elastic_net_logreg	1	3
EMT	-0.07868602759446965	0.07868602759446965	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_APOPTOSIS	-0.06650508687669943	0.06650508687669943	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.044784747768703996	0.044784747768703996	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_KRAS_SIGNALING_DN	0.03620350680790025	0.03620350680790025	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_PEROXISOME	-0.03603843129574129	0.03603843129574129	clinical_plus_bi	elastic_net_logreg	1	3
ANGIOGENESIS	0.01727878844241923	0.01727878844241923	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_ESTROGEN_RESPONSE_LATE	-0.013419292761723904	0.013419292761723904	clinical_plus_bi	elastic_net_logreg	1	3
immune_balance_ratio	-0.01166171930168762	0.01166171930168762	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_HYPOXIA	0.010221861006708357	0.010221861006708357	clinical_plus_bi	elastic_net_logreg	1	3
clinical_t_stage_T2	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
T_CELL_INFLAMED	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
TGF_BETA_SIGNALING	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_APICAL_JUNCTION	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
activation	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
suppression	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
immune_balance_index	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
grade_1	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
grade_2	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_ANGIOGENESIS	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
grade_Indeterminate	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
clinical_t_stage_T0	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
clinical_t_stage_T1	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
clinical_t_stage_T3	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_APICAL_SURFACE	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_ANDROGEN_RESPONSE	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
clinical_nodal_status_N0	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
clinical_nodal_status_N1	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
clinical_nodal_status_N2	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
clinical_nodal_status_N3	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
clinical_ajcc_stage_I	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
clinical_ajcc_stage_IIA	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
clinical_ajcc_stage_IIB	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
clinical_ajcc_stage_IIIA	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
clinical_ajcc_stage_IIIB	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
clinical_ajcc_stage_IIIC	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
clinical_ajcc_stage_Inflammatory	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_ALLOGRAFT_REJECTION	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
IFNG_RESPONSE	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_INFLAMMATORY_RESPONSE	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_KRAS_SIGNALING_UP	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_DNA_REPAIR	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_MTORC1_SIGNALING	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_HEME_METABOLISM	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_MYC_TARGETS_V2	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_MYOGENESIS	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_NOTCH_SIGNALING	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_COMPLEMENT	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_PANCREAS_BETA_CELLS	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_HEDGEHOG_SIGNALING	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_PROTEIN_SECRETION	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_FATTY_ACID_METABOLISM	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_COAGULATION	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_SPERMATOGENESIS	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_ADIPOGENESIS	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_GLYCOLYSIS	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_UV_RESPONSE_DN	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_UV_RESPONSE_UP	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_BILE_ACID_METABOLISM	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_G2M_CHECKPOINT	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_E2F_TARGETS	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
ANTIGEN_PRESENTATION	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
CD8_NK	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
CYTOLYTIC_ACTIVITY	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_TGF_BETA_SIGNALING	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_MITOTIC_SPINDLE	0.12309200865152505	0.12309200865152505	clinical_plus_bi	elastic_net_logreg	1	4
