feature	gain	feature_set	model	repeat	fold
HALLMARK_MTORC1_SIGNALING	0.020903032	bi_only	xgboost	3	2
HALLMARK_MITOTIC_SPINDLE	0.020101324	bi_only	xgboost	3	2
HALLMARK_KRAS_SIGNALING_UP	0.019666363	bi_only	xgboost	3	2
HALLMARK_PROTEIN_SECRETION	0.01956273	bi_only	xgboost	3	2
HALLMARK_COMPLEMENT	0.019445848	bi_only	xgboost	3	2
HALLMARK_XENOBIOTIC_METABOLISM	0.01935055	bi_only	xgboost	3	2
HALLMARK_SPERMATOGENESIS	0.019032625	bi_only	xgboost	3	2
HALLMARK_TGF_BETA_SIGNALING	0.018880263	bi_only	xgboost	3	2
HALLMARK_ESTROGEN_RESPONSE_LATE	0.01886442	bi_only	xgboost	3	2
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.018850127	bi_only	xgboost	3	2
IFNG_RESPONSE	0.018807538	bi_only	xgboost	3	2
HALLMARK_MYC_TARGETS_V2	0.01849617	bi_only	xgboost	3	2
HALLMARK_NOTCH_SIGNALING	0.018447805	bi_only	xgboost	3	2
ANGIOGENESIS	0.0181863	bi_only	xgboost	3	2
HALLMARK_PEROXISOME	0.017456904	bi_only	xgboost	3	2
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.017352466	bi_only	xgboost	3	2
HALLMARK_GLYCOLYSIS	0.016423676	bi_only	xgboost	3	2
CD8_NK	0.015722696	bi_only	xgboost	3	2
immune_balance_ratio	0.015583115	bi_only	xgboost	3	2
HALLMARK_HEDGEHOG_SIGNALING	0.015541186	bi_only	xgboost	3	2
ANTIGEN_PRESENTATION	0.015495731	bi_only	xgboost	3	2
HALLMARK_APICAL_SURFACE	0.014445907	bi_only	xgboost	3	2
HALLMARK_ANGIOGENESIS	0.014343868	bi_only	xgboost	3	2
TGF_BETA_SIGNALING	0.014245155	bi_only	xgboost	3	2
HALLMARK_P53_PATHWAY	0.014098739	bi_only	xgboost	3	2
HALLMARK_IL2_STAT5_SIGNALING	0.014088354	bi_only	xgboost	3	2
HALLMARK_INFLAMMATORY_RESPONSE	0.013966079	bi_only	xgboost	3	2
HALLMARK_KRAS_SIGNALING_DN	0.013723412	bi_only	xgboost	3	2
HALLMARK_DNA_REPAIR	0.013594971	bi_only	xgboost	3	2
EMT	0.013004313	bi_only	xgboost	3	2
CYTOLYTIC_ACTIVITY	0.012675319	bi_only	xgboost	3	2
HALLMARK_HYPOXIA	0.012675042	bi_only	xgboost	3	2
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.012639308	bi_only	xgboost	3	2
HALLMARK_MYC_TARGETS_V1	0.011912533	bi_only	xgboost	3	2
HALLMARK_G2M_CHECKPOINT	0.011776158	bi_only	xgboost	3	2
TREG_MYELOID_SUPPRESSION	0.01161125	bi_only	xgboost	3	2
T_CELL_INFLAMED	0.011244591	bi_only	xgboost	3	2
HALLMARK_APOPTOSIS	0.011155792	bi_only	xgboost	3	2
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.010960932	bi_only	xgboost	3	2
suppression	0.010864205	bi_only	xgboost	3	2
HALLMARK_APICAL_JUNCTION	0.01020695	bi_only	xgboost	3	2
HALLMARK_PANCREAS_BETA_CELLS	0.010170687	bi_only	xgboost	3	2
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.01012738	bi_only	xgboost	3	2
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.009663368	bi_only	xgboost	3	2
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.009622223	bi_only	xgboost	3	2
HALLMARK_FATTY_ACID_METABOLISM	0.009153095	bi_only	xgboost	3	2
HALLMARK_E2F_TARGETS	0.009099471	bi_only	xgboost	3	2
HALLMARK_ANDROGEN_RESPONSE	0.00889295	bi_only	xgboost	3	2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.00813383	bi_only	xgboost	3	2
HALLMARK_ALLOGRAFT_REJECTION	0.007951422	bi_only	xgboost	3	2
HALLMARK_ADIPOGENESIS	0.0074701584	bi_only	xgboost	3	2
ECM_REMODELING	0.0071771895	bi_only	xgboost	3	2
HALLMARK_HEME_METABOLISM	0.0068544024	bi_only	xgboost	3	2
activation	0.005921602	bi_only	xgboost	3	2
HALLMARK_MYOGENESIS	0.0058467654	bi_only	xgboost	3	2
HALLMARK_COAGULATION	0.0033180101	bi_only	xgboost	3	2
HALLMARK_UV_RESPONSE_DN	0.0027521115	bi_only	xgboost	3	2
HYPOXIA	0.04206572	bi_only	xgboost	3	3
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.04089518	bi_only	xgboost	3	3
HALLMARK_MITOTIC_SPINDLE	0.036814507	bi_only	xgboost	3	3
HALLMARK_UV_RESPONSE_UP	0.03643322	bi_only	xgboost	3	3
HALLMARK_INFLAMMATORY_RESPONSE	0.031831704	bi_only	xgboost	3	3
HALLMARK_E2F_TARGETS	0.029809529	bi_only	xgboost	3	3
HALLMARK_MTORC1_SIGNALING	0.02775818	bi_only	xgboost	3	3
HALLMARK_ESTROGEN_RESPONSE_LATE	0.025473164	bi_only	xgboost	3	3
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.025152976	bi_only	xgboost	3	3
TREG_MYELOID_SUPPRESSION	0.025030512	bi_only	xgboost	3	3
HALLMARK_PROTEIN_SECRETION	0.02409919	bi_only	xgboost	3	3
immune_balance_ratio	0.022388976	bi_only	xgboost	3	3
HALLMARK_APOPTOSIS	0.02216707	bi_only	xgboost	3	3
HALLMARK_SPERMATOGENESIS	0.020864379	bi_only	xgboost	3	3
HALLMARK_ANGIOGENESIS	0.020124879	bi_only	xgboost	3	3
IFNG_RESPONSE	0.02001486	bi_only	xgboost	3	3
HALLMARK_HEDGEHOG_SIGNALING	0.018504335	bi_only	xgboost	3	3
EMT	0.017206475	bi_only	xgboost	3	3
CD8_NK	0.01709	bi_only	xgboost	3	3
HALLMARK_PEROXISOME	0.017041244	bi_only	xgboost	3	3
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.01694802	bi_only	xgboost	3	3
HALLMARK_ANDROGEN_RESPONSE	0.01686325	bi_only	xgboost	3	3
suppression	0.016712205	bi_only	xgboost	3	3
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.01646629	bi_only	xgboost	3	3
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.016264735	bi_only	xgboost	3	3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.015705949	bi_only	xgboost	3	3
CYTOLYTIC_ACTIVITY	0.015575669	bi_only	xgboost	3	3
HALLMARK_IL2_STAT5_SIGNALING	0.015543275	bi_only	xgboost	3	3
HALLMARK_APICAL_SURFACE	0.015351874	bi_only	xgboost	3	3
HALLMARK_XENOBIOTIC_METABOLISM	0.015331761	bi_only	xgboost	3	3
HALLMARK_APICAL_JUNCTION	0.0152060855	bi_only	xgboost	3	3
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.015098275	bi_only	xgboost	3	3
HALLMARK_P53_PATHWAY	0.0145581355	bi_only	xgboost	3	3
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.014549432	bi_only	xgboost	3	3
HALLMARK_DNA_REPAIR	0.014318742	bi_only	xgboost	3	3
HALLMARK_NOTCH_SIGNALING	0.014016688	bi_only	xgboost	3	3
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.013274506	bi_only	xgboost	3	3
HALLMARK_GLYCOLYSIS	0.0132544	bi_only	xgboost	3	3
ANTIGEN_PRESENTATION	0.013059418	bi_only	xgboost	3	3
immune_balance_index	0.012997137	bi_only	xgboost	3	3
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.012983139	bi_only	xgboost	3	3
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.012811377	bi_only	xgboost	3	3
HALLMARK_ALLOGRAFT_REJECTION	0.012608315	bi_only	xgboost	3	3
HALLMARK_MYC_TARGETS_V2	0.01251716	bi_only	xgboost	3	3
HALLMARK_COMPLEMENT	0.012357508	bi_only	xgboost	3	3
HALLMARK_HEME_METABOLISM	0.0121253	bi_only	xgboost	3	3
HALLMARK_PANCREAS_BETA_CELLS	0.011945073	bi_only	xgboost	3	3
HALLMARK_TGF_BETA_SIGNALING	0.0118099535	bi_only	xgboost	3	3
ANGIOGENESIS	0.011730485	bi_only	xgboost	3	3
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.011211904	bi_only	xgboost	3	3
HALLMARK_KRAS_SIGNALING_DN	0.010993297	bi_only	xgboost	3	3
HALLMARK_UV_RESPONSE_DN	0.010420594	bi_only	xgboost	3	3
TGF_BETA_SIGNALING	0.00969291	bi_only	xgboost	3	3
HALLMARK_BILE_ACID_METABOLISM	0.0070858756	bi_only	xgboost	3	3
HALLMARK_G2M_CHECKPOINT	0.0069158934	bi_only	xgboost	3	3
ECM_REMODELING	0.0065554557	bi_only	xgboost	3	3
HALLMARK_FATTY_ACID_METABOLISM	0.0043738307	bi_only	xgboost	3	3
HALLMARK_HYPOXIA	0.0	bi_only	xgboost	3	3
T_CELL_INFLAMED	0.0	bi_only	xgboost	3	3
HALLMARK_KRAS_SIGNALING_UP	0.0	bi_only	xgboost	3	3
HALLMARK_MYC_TARGETS_V1	0.0	bi_only	xgboost	3	3
activation	0.0	bi_only	xgboost	3	3
HALLMARK_COAGULATION	0.0	bi_only	xgboost	3	3
HALLMARK_MYOGENESIS	0.0	bi_only	xgboost	3	3
HALLMARK_ADIPOGENESIS	0.0	bi_only	xgboost	3	3
HALLMARK_UV_RESPONSE_UP	0.047049075	bi_only	xgboost	3	4
HALLMARK_MITOTIC_SPINDLE	0.04040555	bi_only	xgboost	3	4
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.032105345	bi_only	xgboost	3	4
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.028524695	bi_only	xgboost	3	4
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.027810711	bi_only	xgboost	3	4
HALLMARK_ESTROGEN_RESPONSE_LATE	0.027778996	bi_only	xgboost	3	4
HALLMARK_PROTEIN_SECRETION	0.024253497	bi_only	xgboost	3	4
EMT	0.023835855	bi_only	xgboost	3	4
immune_balance_index	0.023427907	bi_only	xgboost	3	4
HALLMARK_KRAS_SIGNALING_UP	0.023033403	bi_only	xgboost	3	4
CD8_NK	0.022642458	bi_only	xgboost	3	4
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.022526981	bi_only	xgboost	3	4
activation	0.019994998	bi_only	xgboost	3	4
HALLMARK_ANDROGEN_RESPONSE	0.019078221	bi_only	xgboost	3	4
HALLMARK_IL2_STAT5_SIGNALING	0.018610066	bi_only	xgboost	3	4
HALLMARK_HEDGEHOG_SIGNALING	0.01834362	bi_only	xgboost	3	4
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.018322324	bi_only	xgboost	3	4
HALLMARK_P53_PATHWAY	0.018172882	bi_only	xgboost	3	4
HYPOXIA	0.018144988	bi_only	xgboost	3	4
HALLMARK_PANCREAS_BETA_CELLS	0.017947033	bi_only	xgboost	3	4
ANTIGEN_PRESENTATION	0.017808923	bi_only	xgboost	3	4
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.0174251	bi_only	xgboost	3	4
HALLMARK_MTORC1_SIGNALING	0.01715467	bi_only	xgboost	3	4
HALLMARK_FATTY_ACID_METABOLISM	0.01650678	bi_only	xgboost	3	4
HALLMARK_MYC_TARGETS_V2	0.016243257	bi_only	xgboost	3	4
HALLMARK_BILE_ACID_METABOLISM	0.015896812	bi_only	xgboost	3	4
ANGIOGENESIS	0.015717516	bi_only	xgboost	3	4
HALLMARK_ANGIOGENESIS	0.015094204	bi_only	xgboost	3	4
HALLMARK_ADIPOGENESIS	0.014808142	bi_only	xgboost	3	4
HALLMARK_APICAL_SURFACE	0.014376816	bi_only	xgboost	3	4
HALLMARK_COMPLEMENT	0.014105975	bi_only	xgboost	3	4
HALLMARK_GLYCOLYSIS	0.013997449	bi_only	xgboost	3	4
immune_balance_ratio	0.013795428	bi_only	xgboost	3	4
HALLMARK_APOPTOSIS	0.013033995	bi_only	xgboost	3	4
TREG_MYELOID_SUPPRESSION	0.012836487	bi_only	xgboost	3	4
HALLMARK_E2F_TARGETS	0.012577445	bi_only	xgboost	3	4
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.012372571	bi_only	xgboost	3	4
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.012358739	bi_only	xgboost	3	4
HALLMARK_UV_RESPONSE_DN	0.012251472	bi_only	xgboost	3	4
ECM_REMODELING	0.011817328	bi_only	xgboost	3	4
HALLMARK_G2M_CHECKPOINT	0.01171498	bi_only	xgboost	3	4
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.011702533	bi_only	xgboost	3	4
suppression	0.011670744	bi_only	xgboost	3	4
HALLMARK_APICAL_JUNCTION	0.011625241	bi_only	xgboost	3	4
HALLMARK_SPERMATOGENESIS	0.011014346	bi_only	xgboost	3	4
TGF_BETA_SIGNALING	0.010976121	bi_only	xgboost	3	4
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.010915814	bi_only	xgboost	3	4
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.0102066435	bi_only	xgboost	3	4
HALLMARK_NOTCH_SIGNALING	0.010102054	bi_only	xgboost	3	4
HALLMARK_HYPOXIA	0.010071506	bi_only	xgboost	3	4
HALLMARK_TGF_BETA_SIGNALING	0.009051306	bi_only	xgboost	3	4
HALLMARK_INFLAMMATORY_RESPONSE	0.008772236	bi_only	xgboost	3	4
HALLMARK_MYC_TARGETS_V1	0.008509416	bi_only	xgboost	3	4
HALLMARK_PEROXISOME	0.008388674	bi_only	xgboost	3	4
HALLMARK_ALLOGRAFT_REJECTION	0.008265232	bi_only	xgboost	3	4
HALLMARK_COAGULATION	0.007862106	bi_only	xgboost	3	4
HALLMARK_KRAS_SIGNALING_DN	0.007806517	bi_only	xgboost	3	4
HALLMARK_HEME_METABOLISM	0.007519896	bi_only	xgboost	3	4
IFNG_RESPONSE	0.0074756723	bi_only	xgboost	3	4
HALLMARK_MYOGENESIS	0.0074211536	bi_only	xgboost	3	4
CYTOLYTIC_ACTIVITY	0.0069420137	bi_only	xgboost	3	4
HALLMARK_XENOBIOTIC_METABOLISM	0.0067109643	bi_only	xgboost	3	4
HALLMARK_DNA_REPAIR	0.005125229	bi_only	xgboost	3	4
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.0042955354	bi_only	xgboost	3	4
T_CELL_INFLAMED	0.003666343	bi_only	xgboost	3	4
HALLMARK_MITOTIC_SPINDLE	0.0641789	bi_only	xgboost	3	5
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.039830636	bi_only	xgboost	3	5
HALLMARK_SPERMATOGENESIS	0.030644074	bi_only	xgboost	3	5
immune_balance_index	0.027122153	bi_only	xgboost	3	5
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.026671436	bi_only	xgboost	3	5
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.02458941	bi_only	xgboost	3	5
activation	0.021825353	bi_only	xgboost	3	5
HALLMARK_UV_RESPONSE_UP	0.020322882	bi_only	xgboost	3	5
HYPOXIA	0.020271793	bi_only	xgboost	3	5
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.019793509	bi_only	xgboost	3	5
HALLMARK_MYC_TARGETS_V1	0.01958898	bi_only	xgboost	3	5
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.019217586	bi_only	xgboost	3	5
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.019073978	bi_only	xgboost	3	5
HALLMARK_E2F_TARGETS	0.018626967	bi_only	xgboost	3	5
HALLMARK_PEROXISOME	0.018268706	bi_only	xgboost	3	5
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.01791239	bi_only	xgboost	3	5
HALLMARK_IL2_STAT5_SIGNALING	0.017095014	bi_only	xgboost	3	5
ANTIGEN_PRESENTATION	0.016964955	bi_only	xgboost	3	5
HALLMARK_ALLOGRAFT_REJECTION	0.016636765	bi_only	xgboost	3	5
HALLMARK_GLYCOLYSIS	0.01658552	bi_only	xgboost	3	5
HALLMARK_FATTY_ACID_METABOLISM	0.016283253	bi_only	xgboost	3	5
HALLMARK_NOTCH_SIGNALING	0.01602647	bi_only	xgboost	3	5
IFNG_RESPONSE	0.015829401	bi_only	xgboost	3	5
HALLMARK_BILE_ACID_METABOLISM	0.015775213	bi_only	xgboost	3	5
HALLMARK_KRAS_SIGNALING_UP	0.015598719	bi_only	xgboost	3	5
HALLMARK_PROTEIN_SECRETION	0.015469093	bi_only	xgboost	3	5
HALLMARK_HEDGEHOG_SIGNALING	0.015407637	bi_only	xgboost	3	5
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.015267695	bi_only	xgboost	3	5
CD8_NK	0.015002487	bi_only	xgboost	3	5
TGF_BETA_SIGNALING	0.014418741	bi_only	xgboost	3	5
HALLMARK_TGF_BETA_SIGNALING	0.01385195	bi_only	xgboost	3	5
HALLMARK_MYC_TARGETS_V2	0.013784301	bi_only	xgboost	3	5
HALLMARK_MTORC1_SIGNALING	0.013653283	bi_only	xgboost	3	5
HALLMARK_P53_PATHWAY	0.013418432	bi_only	xgboost	3	5
CYTOLYTIC_ACTIVITY	0.013093034	bi_only	xgboost	3	5
HALLMARK_APICAL_SURFACE	0.01307097	bi_only	xgboost	3	5
HALLMARK_XENOBIOTIC_METABOLISM	0.013019613	bi_only	xgboost	3	5
TREG_MYELOID_SUPPRESSION	0.012984912	bi_only	xgboost	3	5
HALLMARK_MYOGENESIS	0.012816771	bi_only	xgboost	3	5
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.0127103105	bi_only	xgboost	3	5
HALLMARK_ANGIOGENESIS	0.01248374	bi_only	xgboost	3	5
HALLMARK_COMPLEMENT	0.012345268	bi_only	xgboost	3	5
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.012279063	bi_only	xgboost	3	5
HALLMARK_ADIPOGENESIS	0.012044454	bi_only	xgboost	3	5
HALLMARK_INFLAMMATORY_RESPONSE	0.011853528	bi_only	xgboost	3	5
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.011437884	bi_only	xgboost	3	5
ECM_REMODELING	0.010920626	bi_only	xgboost	3	5
HALLMARK_ESTROGEN_RESPONSE_LATE	0.010803082	bi_only	xgboost	3	5
EMT	0.0106240185	bi_only	xgboost	3	5
HALLMARK_KRAS_SIGNALING_DN	0.010449492	bi_only	xgboost	3	5
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.010431998	bi_only	xgboost	3	5
HALLMARK_HEME_METABOLISM	0.010193929	bi_only	xgboost	3	5
HALLMARK_APOPTOSIS	0.009669392	bi_only	xgboost	3	5
HALLMARK_PANCREAS_BETA_CELLS	0.009460053	bi_only	xgboost	3	5
suppression	0.009437971	bi_only	xgboost	3	5
HALLMARK_HYPOXIA	0.009148893	bi_only	xgboost	3	5
HALLMARK_G2M_CHECKPOINT	0.009124743	bi_only	xgboost	3	5
immune_balance_ratio	0.00892481	bi_only	xgboost	3	5
HALLMARK_UV_RESPONSE_DN	0.008500574	bi_only	xgboost	3	5
T_CELL_INFLAMED	0.008323133	bi_only	xgboost	3	5
HALLMARK_DNA_REPAIR	0.008189224	bi_only	xgboost	3	5
HALLMARK_COAGULATION	0.007904964	bi_only	xgboost	3	5
HALLMARK_ANDROGEN_RESPONSE	0.007238477	bi_only	xgboost	3	5
HALLMARK_APICAL_JUNCTION	0.0031193201	bi_only	xgboost	3	5
ANGIOGENESIS	0.0023880936	bi_only	xgboost	3	5
