feature	coefficient	abs_coefficient	feature_set	model	repeat	fold
clinical_nodal_status_N2	0.0	0.0	clinical_only	elastic_net_logreg	3	1
grade_1	0.0	0.0	clinical_only	elastic_net_logreg	3	1
clinical_nodal_status_N0	0.0	0.0	clinical_only	elastic_net_logreg	3	1
clinical_t_stage_T4	0.0	0.0	clinical_only	elastic_net_logreg	3	1
clinical_t_stage_T3	0.0	0.0	clinical_only	elastic_net_logreg	3	1
clinical_t_stage_T2	0.0	0.0	clinical_only	elastic_net_logreg	3	1
clinical_nodal_status_N1	0.0	0.0	clinical_only	elastic_net_logreg	3	1
er_status_ihc_esr1_for indeterminate_P	-0.6952546299984007	0.6952546299984007	clinical_only	elastic_net_logreg	3	2
er_status_ihc_esr1_for indeterminate_N	0.44819339968852523	0.44819339968852523	clinical_only	elastic_net_logreg	3	2
grade_3	0.3232307736226618	0.3232307736226618	clinical_only	elastic_net_logreg	3	2
grade_2	-0.26279235495871966	0.26279235495871966	clinical_only	elastic_net_logreg	3	2
clinical_t_stage_T4	-0.12783643746008172	0.12783643746008172	clinical_only	elastic_net_logreg	3	2
age_years	-0.11492026289984787	0.11492026289984787	clinical_only	elastic_net_logreg	3	2
clinical_t_stage_T1	0.0	0.0	clinical_only	elastic_net_logreg	3	2
clinical_ajcc_stage_IIA	0.0	0.0	clinical_only	elastic_net_logreg	3	2
grade_Indeterminate	0.0	0.0	clinical_only	elastic_net_logreg	3	2
clinical_ajcc_stage_Inflammatory	0.0	0.0	clinical_only	elastic_net_logreg	3	2
clinical_ajcc_stage_IIIC	0.0	0.0	clinical_only	elastic_net_logreg	3	2
clinical_ajcc_stage_IIIB	0.0	0.0	clinical_only	elastic_net_logreg	3	2
clinical_ajcc_stage_IIIA	0.0	0.0	clinical_only	elastic_net_logreg	3	2
clinical_ajcc_stage_IIB	0.0	0.0	clinical_only	elastic_net_logreg	3	2
clinical_ajcc_stage_I	0.0	0.0	clinical_only	elastic_net_logreg	3	2
clinical_t_stage_T2	0.0	0.0	clinical_only	elastic_net_logreg	3	2
clinical_nodal_status_N3	0.0	0.0	clinical_only	elastic_net_logreg	3	2
clinical_nodal_status_N2	0.0	0.0	clinical_only	elastic_net_logreg	3	2
grade_1	0.0	0.0	clinical_only	elastic_net_logreg	3	2
clinical_nodal_status_N0	0.0	0.0	clinical_only	elastic_net_logreg	3	2
clinical_t_stage_T0	0.0	0.0	clinical_only	elastic_net_logreg	3	2
clinical_t_stage_T3	0.0	0.0	clinical_only	elastic_net_logreg	3	2
clinical_nodal_status_N1	0.0	0.0	clinical_only	elastic_net_logreg	3	2
er_status_ihc_esr1_for indeterminate_P	-0.572839090392814	0.572839090392814	clinical_only	elastic_net_logreg	3	3
er_status_ihc_esr1_for indeterminate_N	0.43013926743250164	0.43013926743250164	clinical_only	elastic_net_logreg	3	3
grade_2	-0.3697378600650443	0.3697378600650443	clinical_only	elastic_net_logreg	3	3
grade_3	0.3370860056242677	0.3370860056242677	clinical_only	elastic_net_logreg	3	3
clinical_t_stage_T4	-0.30576586771491854	0.30576586771491854	clinical_only	elastic_net_logreg	3	3
age_years	-0.2180854835471975	0.2180854835471975	clinical_only	elastic_net_logreg	3	3
clinical_t_stage_T1	0.0	0.0	clinical_only	elastic_net_logreg	3	3
clinical_ajcc_stage_IIA	0.0	0.0	clinical_only	elastic_net_logreg	3	3
grade_Indeterminate	0.0	0.0	clinical_only	elastic_net_logreg	3	3
clinical_ajcc_stage_Inflammatory	0.0	0.0	clinical_only	elastic_net_logreg	3	3
clinical_ajcc_stage_IIIC	0.0	0.0	clinical_only	elastic_net_logreg	3	3
clinical_ajcc_stage_IIIB	0.0	0.0	clinical_only	elastic_net_logreg	3	3
clinical_ajcc_stage_IIIA	0.0	0.0	clinical_only	elastic_net_logreg	3	3
clinical_ajcc_stage_IIB	0.0	0.0	clinical_only	elastic_net_logreg	3	3
clinical_ajcc_stage_I	0.0	0.0	clinical_only	elastic_net_logreg	3	3
