gene_symbol	mutual_information
DIP2C	0.0127888441462153
RASGRP2	0.0127888441462153
RETREG2	0.0127852969220101
IRS2	0.0127852969220101
SFTPA2	0.0127852969220101
ELMO3	0.0127852969220101
MAB21L2	0.0127852969220101
OSBPL7	0.0127852969220098
TGIF2	0.0127852969220098
ZNF329	0.0127852969220098
BRSK2	0.0127852969220098
APOBEC1	0.0127852969220098
GPER1	0.0127852969220098
LPAR3	0.0127440988789704
STK38L	0.0127440988789704
DAP3	0.0127440988789702
TP53I3	0.0127440988789702
INHA	0.0127440988789702
ALPP	0.0127440988789701
GATA4	0.0127043254664042
UGT1A9	0.0127043254664042
RUNX3	0.0127043254664042
CHKB	0.0127043254664042
EPN2	0.0127043254664042
GNG11	0.0127043254664042
GUSBP11	0.0127043254664042
NRDC	0.0127043254664042
EDEM2	0.0127043254664042
IGFBP7	0.0127043254664042
LINC01140	0.0127043254664042
LOC105376196	0.0127043254664042
OPRL1	0.0127043254664042
SERPINB8	0.0127043254664042
STEEP1	0.0127043254664042
TEC	0.0127043254664042
DCX	0.0127043254664041
ZYX	0.0127043254664041
PHACTR4	0.0127043254664041
SF3B1	0.0127043254664041
SFRP5	0.0126901461655865
GNB1L	0.0126901461655861
HEXA	0.0126901461655861
NDUFA5	0.0126901461655861
ABCA6	0.0126751185819426
EXOC6B	0.0126751185819426
MAP3K7CL	0.0126751185819426
ZBTB32	0.0126751185819426
ACVRL1	0.0126751185819424
LTF	0.0126751185819424
SLBP	0.0126751185819424
DCAF7	0.0126403987836455
MARCKSL1	0.0126403987836455
PDGFA	0.0126403987836455
SMPX	0.0126403987836455
C1orf56	0.0126403987836455
CCS	0.0126403987836455
CSPG4	0.0126403987836455
ERCC5	0.0126403987836455
RAB21	0.0126403987836455
TCP11L1	0.0126403987836455
ARNT2	0.0126403987836455
CYLD	0.0126403987836455
HOOK1	0.0126403987836455
LINC00472	0.0126403987836455
PLPPR3	0.0126403987836455
PRDM10	0.0126403987836455
TMEM59	0.0126403987836455
BCL2L13	0.0126403987836455
CYP2D6	0.0126403987836455
FKBP11	0.0126403987836453
HSPA5	0.0126403987836453
NKG7	0.0126403987836453
KRT8P12	0.0126403987836453
TROAP	0.0126403987836453
TNK2	0.0126372872668265
KDM6A	0.0126372872668265
FUT9	0.0126372872668264
PSPN	0.0126372872668264
RAB11B	0.0126372872668264
AFF4	0.0126372872668263
ARL6IP4	0.0126372872668263
NUDCD3	0.0126372872668263
ZNF550	0.0126372872668263
BTG2-DT	0.0126372872668263
EMILIN1	0.0126372872668263
SPATA31A3	0.0126372872668263
CYTH3	0.0126061764027341
PSMA5	0.0126061764027341
RAVER2	0.0126061764027341
ECEL1	0.0126061764027341
CA6	0.0126061764027341
PHACTR2	0.0126061764027341
BPHL	0.0126061764027341
LDOC1	0.0126061764027341
PSMB3	0.0126061764027341
SLC5A7	0.0126061764027341
TBL1Y	0.0126061764027341
CTAG2	0.0126061764027341
CHRNB1	0.0126061764027341
CNGB3	0.0126061764027341
KCNB2	0.0126061764027341
MOBP	0.0126061764027341
RNF31	0.0126061764027341
RALY	0.012606176402734
MYCBP	0.0125977358659835
F2RL2	0.0125977358659835
CEBPA-DT	0.0125977358659835
LILRB5	0.0125977358659835
MCUB	0.0125977358659835
PAQR3	0.0125977358659835
PICALM	0.0125977358659835
RAD51C	0.0125977358659835
RRN3	0.0125977358659835
TTPAL	0.0125977358659835
TULP3	0.0125977358659835
DNAJC11	0.0125977358659835
RAC3	0.0125977358659835
TCN2	0.0125977358659835
TELO2	0.0125977358659835
WNT7B	0.0125977358659835
CAPRIN1	0.0125977358659835
MED4	0.0125977358659835
CAV3	0.0125977358659833
NUTF2	0.0125977358659833
SPIDR	0.0125977358659833
ST7L	0.0125977358659831
TRAPPC10	0.0125977358659831
C8B	0.0125869954771789
GMPR	0.0125869954771789
NMRK1	0.0125869954771789
GTF2IRD1	0.0125869954771789
JAG1	0.0125869954771789
HADHA	0.0125869954771788
PRSS3	0.0125869954771788
EXT1	0.0125869954771788
KDM2A	0.0125869954771788
KIR2DL5A	0.0125869954771788
PSMD3	0.0125869954771788
EDRF1	0.0125869954771788
KEL	0.0125869954771788
SLC6A9	0.0125869954771788
TWNK	0.0125869954771788
KDM5A	0.0125869954771788
TM2D3	0.0125869954771787
SLC25A15	0.0125823788322744
TMUB2	0.0125823788322744
ARHGDIB	0.0125823788322744
DIAPH3	0.0125823788322744
MSH3	0.0125823788322744
BDH1	0.0125823788322743
GPR89B	0.0125823788322743
HGF	0.0125823788322743
HNF1B	0.0125823788322743
OR7E12P	0.0125823788322743
H1-3	0.0125823788322743
H4C9	0.0125823788322743
FCGR1BP	0.0125823788322743
ZNF551	0.0125823788322743
MGAT1	0.0125410629437637
SERINC2	0.0125410629437637
WASHC2A	0.0125410629437637
ATMIN	0.0125410629437636
ABCA8	0.0125410629437634
CLCNKA	0.0125410629437634
CMA1	0.0125410629437634
DISC1	0.0125410629437634
ECH1	0.0125410629437634
OR1D4	0.0125410629437634
POLR2B	0.0125410629437634
SNF8	0.0125410629437634
TBXT	0.0125410629437634
PCDH7	0.0125359839688831
ATP6V1G2	0.012535983968883
ODR4	0.012535983968883
PPEF1	0.012535983968883
GAD2	0.012535983968883
MGAT4B	0.012535983968883
TNNI1	0.012535983968883
ADAT1	0.0125359839688829
LIG3	0.0125359839688829
HAT1	0.0125359839688829
BSPRY	0.0125359839688829
POU5F1P3	0.0125359839688829
QRICH1	0.0125359839688829
CAMSAP1	0.0125359839688829
DLG1	0.0125359839688829
GALNT12	0.0125359839688829
IGSF6	0.0125359839688829
CAT	0.0125359839688829
HLA-G	0.0125359839688829
S100A11	0.0125359839688829
PCDHGC3	0.0125359839688829
COX11	0.0125359839688827
CUL5	0.0125359839688827
DCTN1	0.0125359839688827
GGA2	0.0125359839688827
HAMP	0.0125359839688827
NR2F2	0.0125359839688827
PIGZ	0.0125359839688827
LOC728392	0.0124975834848225
SEMA6B	0.0124975834848225
OLFML1	0.0124975834848225
PPP4R4	0.0124975834848225
RNF7	0.0124975834848225
EIF3E	0.0124975834848225
FAM107A	0.0124975834848225
USO1	0.0124975834848225
GAS7	0.0124975834848225
SUPT6H	0.0124975834848225
SGK1	0.0124975834848225
ANXA8L1	0.0124975834848224
EIF6	0.0124975834848224
IMPACT	0.0124975834848224
PMM2	0.0124975834848224
DPYSL2	0.0124975834848224
KALRN	0.0124975834848224
SUPT4H1	0.0124975834848224
TG	0.0124975834848224
RPSA	0.0124975834848224
TGFBR2	0.0124901186286758
UPK2	0.0124901186286758
TRA2A	0.0124901186286758
COLGALT2	0.0124901186286758
LINC01587	0.0124901186286758
OTULINL	0.0124901186286758
PPY	0.0124901186286758
EEF1AKMT3	0.0124541232336137
ESR2	0.0124541232336137
GDNF	0.0124541232336137
SLC35C1	0.0124541232336137
TIMP2	0.0124541232336137
EPHA2	0.0124541232336134
CORO1A	0.0124541232336134
TRMT2B	0.0124204438279369
RAD51B	0.0124204438279369
RPS26	0.0124204438279369
CYP11A1	0.0124204438279369
CYRIB	0.0124204438279367
GNAI1	0.0124204438279367
RAD54L2	0.0124204438279367
SRPK2	0.0124204438279366
CNTFR	0.0123705822407189
PBXIP1	0.0123705822407189
PRKD2	0.0123705822407189
BGLAP	0.0123705822407189
RCHY1	0.0123705822407189
SIPA1L1	0.0123705822407189
ZC3H12A	0.0123705822407189
FOSL2	0.0123705822407186
IRGQ	0.0123705822407186
MAP3K2	0.0123705822407186
MSMO1	0.0123551994861708
SARDH	0.0123551994861708
POMT1	0.0123551994861708
PSG7	0.0123551994861707
RPS6KB1	0.0123551994861707
ACR	0.0123478421112777
MZT2B	0.0123478421112777
RAB11FIP4	0.0123478421112777
ALG13	0.0123478421112776
WNT2	0.0123478421112776
SHISAL1	0.0123478421112776
ATP10A	0.0123478421112774
DEPP1	0.0123478421112774
FGF17	0.0123478421112774
MSR1	0.0123478421112774
SPP2	0.0123478421112774
ZNF266	0.0123478421112774
EFNB2	0.0123478421112774
HLA-DRB1	0.0123478421112774
MSL2	0.0123478421112774
KAT5	0.0123335923997521
SH3TC1	0.0123335923997521
CCDC40	0.0123335923997521
FAM216A	0.0123335923997521
GAS8-AS1	0.0123335923997521
HNRNPA3	0.0123335923997521
NAE1	0.0123335923997521
TMEM164	0.0123335923997521
ATP5F1E	0.0123335923997521
ELAC2	0.0123335923997521
PLAGL2	0.0123335923997521
ZMYM1	0.0123335923997521
CNTN1	0.0123335923997519
CRY2	0.0123335923997519
GAP43	0.0123335923997519
PKD2	0.0123335923997519
CPSF7	0.0123335923997519
ATXN7L3B	0.0123335923997518
NT5E	0.0123335923997518
DPYSL4	0.0123331863228272
PFKFB3	0.0123331863228272
ACOXL	0.0123331863228272
TLN1	0.0123331863228272
ANKRD6	0.0123135906798969
BNIP3L	0.0123135906798969
C5AR2	0.0123135906798969
HCRTR2	0.0123135906798969
SPRR1B	0.0123135906798967
ZDHHC18	0.0123135906798967
SEPTIN11	0.0123135906798967
EIF2AK2	0.0123135906798967
MFSD13A	0.0123135906798966
OR12D3	0.0123135906798966
LINC00963	0.0123089086342518
MAP6D1	0.0123089086342517
PDCL	0.0123089086342517
CSK	0.0123089086342516
BCKDHB	0.0123089086342516
CHPF2	0.0123089086342516
FABP3	0.0123089086342516
NSUN5P1	0.0123032100980895
AMELX	0.0123032100980895
YIPF3	0.0123032100980895
PRPSAP2	0.0123032100980895
PPP2R5C	0.0123032100980894
PLP1	0.0123032100980894
PPP1R15A	0.0123032100980894
ATXN2L	0.0123032100980892
LINC02249	0.0123012467727869
STAM2	0.0123012467727869
FLT4	0.0123012467727866
CRCP	0.0123012467727865
KIAA0087	0.0123012467727865
MUS81	0.0123012467727865
SYNJ1	0.0123012467727865
ATP6V0A1	0.012262204288491
GPR107	0.012262204288491
SLC35F2	0.012262204288491
EMX1	0.012262204288491
SH3D21	0.012262204288491
HSPA4	0.0122434272965152
SECISBP2L	0.0122434272965152
IL26	0.0122434272965152
BTN3A2	0.0122434272965152
INO80B	0.0122434272965152
JHY	0.012243427296515
PCYT1A	0.012243427296515
POLR2J4	0.012243427296515
CDC37	0.012243427296515
RRP7A	0.012243427296515
FBLN5	0.012243427296515
RRP9	0.012243427296515
FAM117A	0.0122434272965148
PANK4	0.0122434272965148
PPBPP2	0.0122434272965148
SOCS6	0.0122434272965148
TSPY1	0.0122434272965148
UTP6	0.0122434272965148
RPL8	0.0122434272965148
CYP4F3	0.0122127917240783
RPL23AP53	0.0122127917240783
DYRK4	0.0122127917240783
GAS6	0.0122127917240783
TACR1	0.0122127917240783
KCNH2	0.0122127917240782
RAB11FIP2	0.0122127917240782
SGPP1	0.0122127917240782
LIG4	0.0122127917240781
RBM14	0.0122127917240781
MAP4K5	0.0122127917240781
FKBP4	0.0122045344588325
ITM2B	0.0122045344588325
RBP4	0.0122045344588325
CYBC1	0.0122045344588325
GOSR2	0.0122045344588325
SYT13	0.0122045344588325
CPSF1	0.0122045344588325
CTRB1	0.0122045344588323
DDX31	0.0122045344588323
GFOD1	0.0122045344588323
MZB1	0.0122045344588323
BTK	0.0122045344588323
MCPH1	0.0122045344588323
RBM4B	0.0122045344588323
MRPL42	0.0122045344588323
ADGRE3	0.0122045344588322
CADM3-AS1	0.0122045344588322
EEF1AKMT4-ECE2	0.0122045344588322
LRRC2	0.0122045344588322
LRRC40	0.0122045344588322
SLC20A1	0.0122045344588322
TULP1	0.0122045344588322
ZNF276	0.0122045344588322
MAP4	0.0121774233847109
CMTR1	0.0121774233847108
KCNMB1	0.0121774233847108
TLE4	0.0121774233847108
TUBA1B	0.0121774233847108
ATP2A1	0.0121774233847106
PDS5A	0.0121774233847106
SIPA1L3	0.0121774233847106
COA3	0.0121681481338257
NUP133	0.0121681481338257
RLIG1	0.0121681481338257
ZNF652	0.0121681481338256
P2RX5	0.0121681481338256
SF3A3	0.0121681481338256
ZMIZ2	0.0121681481338256
EMG1	0.0121681481338254
SH2B3	0.0121681481338254
SND1-IT1	0.0121681481338254
NUDT15	0.0121392190130192
KLC2	0.0121392190130192
MAGEA3	0.0121392190130192
ZXDA	0.0121392190130192
IGLJ3	0.0121392190130191
POLE2	0.0121392190130191
DCLRE1A	0.012139219013019
MLC1	0.0121392190130188
DTX4	0.0120811990616479
CUEDC2	0.0120811990616478
DKFZP586I1420	0.0120811990616478
NSMF	0.0120811990616478
TOR1AIP2	0.0120811990616478
VHL	0.0120811990616478
TWF1	0.01205981271936
CLN6	0.01205981271936
CRYGB	0.01205981271936
FGFBP1	0.01205981271936
CHMP7	0.01205981271936
NF2	0.01205981271936
RUFY1	0.01205981271936
TTC9	0.01205981271936
CCDC15	0.0120590919127613
EBF2	0.0120590919127611
KRT2	0.0120590919127611
PSG1	0.0120590919127611
GRB10	0.0120590919127611
ATAD2B	0.0120590919127611
BARX2	0.0120590919127611
SLC52A1	0.0120590919127611
PTMS	0.0120590919127611
SLC29A2	0.0120590919127611
SPHK2	0.0120590919127611
NOL4	0.0120590919127611
REXO5	0.0120590919127611
RBFOX2	0.0120590919127611
ARAF	0.0120590919127611
SERINC5	0.0120590919127609
SYT2	0.0120590919127609
ADAMTSL4	0.0120590919127609
LOC100505498	0.0120590919127609
SLC9A5	0.0120590919127609
PARG	0.0120487126601586
STMN4	0.0120487126601586
ATRAID	0.0120487126601585
BEGAIN	0.0120487126601585
TIMM8B	0.0120487126601585
CRISP2	0.0120487126601584
EXOSC9	0.0120487126601584
SLCO4A1	0.0120487126601584
RAPGEF5	0.0120487126601584
AAAS	0.0120406317938049
BPY2	0.0120406317938049
CEP135	0.0120406317938049
MYO6	0.0120406317938049
PTOV1	0.0120406317938049
SLAMF7	0.0120406317938048
TENT5A	0.0120406317938048
WASF2	0.0120406317938048
PPFIA4	0.0120406317938048
ACADVL	0.0120406317938048
ATF1	0.0120406317938048
CLCN1	0.0120406317938048
DIMT1	0.0120406317938048
DLX4	0.0120406317938048
GPC4	0.0120406317938048
PTGS1	0.0120406317938048
RAB35	0.0120406317938048
GTF3C4	0.0120406317938046
TIAM1	0.0120406317938046
TM6SF2	0.0120406317938046
CR2	0.0120406317938046
IL21R	0.0120406317938046
IL2RG	0.0120406317938046
PRPF31	0.0120406317938046
PYROXD1	0.0120406317938045
ELF3	0.0120144902792471
LTC4S	0.0119524068568459
NOL8	0.0119524068568459
UBE2H	0.0119524068568459
CCND3	0.0119524068568457
FOXO3B	0.0119524068568457
HOMER1	0.0119524068568457
TXLNA	0.0119524068568457
NDUFS6	0.0119524068568457
SENP2	0.0119524068568457
STAR	0.0119524068568457
CDKL3	0.0119524068568455
LENEP	0.0119524068568455
RSBN1	0.0119424827301347
SNX16	0.0119424827301347
CNKSR2	0.0119424827301347
PTK2B	0.0119424827301347
ADAMTS5	0.0119424827301347
CDKL2	0.0119424827301347
TMEM33	0.0119424827301347
HEXA-AS1	0.0119424827301345
ICMT	0.0119424827301345
TNFRSF12A	0.0119424827301345
HADHB	0.0119424827301344
AXIN1	0.0119411605716346
RBMS3	0.0119411605716346
GSTA3	0.0119411605716346
LOC102724023	0.0119411605716346
MXD3	0.0119411605716346
ZNF611	0.0119411605716346
CREBZF	0.0119291762722016
MEF2D	0.0119291762722016
NPHS1	0.0119291762722016
PGLYRP1	0.0119291762722016
TMED3	0.0119291762722016
CKLF	0.0119291762722013
AMPD2	0.0119291762722013
SIM1	0.0119291762722013
EIF4EBP2	0.0119291762722013
PARP6	0.0119291762722013
EVI2B	0.0119291762722013
CCR8	0.0119291762722013
HSBP1	0.0119291762722013
KIF17	0.0119291762722013
PRPF8	0.0119291762722013
RBFA	0.0118865133545395
SLC27A3	0.0118865133545395
LAIR1	0.0118865133545393
PROSER1	0.0118865133545393
TRAIP	0.0118865133545393
RBFADN	0.0118420586574261
PSMD13	0.0118420586574261
SPINK2	0.0118420586574261
GSDMD	0.0118420586574261
LRRC19	0.0118420586574261
PFKFB1	0.0118420586574261
POLB	0.0118420586574261
TRPA1	0.0118420586574261
SMAD4	0.0118420586574261
GLG1	0.0118420586574261
ZNF135	0.0118420586574261
UTP11	0.0118420586574261
MTRF1L	0.011842058657426
PC	0.011842058657426
MAGOHB	0.011842058657426
TFF2	0.011842058657426
ACTN1	0.011842058657426
B2M	0.011842058657426
EPCIP	0.011842058657426
CLINT1	0.011842058657426
PSMD6	0.0118420586574258
RPL36AL	0.0118247614574391
RGS17	0.0118247614574389
TMEM209	0.0118247614574389
CAMK1G	0.0118247614574388
MRPL46	0.0118247614574388
FAM106A	0.0117759310808927
PHLDB1	0.0117759310808927
RNF167	0.0117759310808927
RASSF2	0.0117759310808927
CHTOP	0.0117759310808927
BLZF1	0.0117759310808925
GPRIN2	0.0117759310808925
HCLS1	0.0117759310808925
CH25H	0.0117522887157456
GLS	0.0117522887157456
SAYSD1	0.0117522887157456
CSF1	0.0117522887157454
HGC6.3	0.0117457528541134
AACS	0.0117457528541134
KHDRBS2	0.0117457528541132
SDHB	0.0117457528541132
ICAM2	0.0117457528541132
RALGDS	0.0117457528541132
DAXX	0.0117457528541131
PCDHA9	0.0117457528541131
ASIC4	0.011745752854113
AXL	0.011745752854113
BMP3	0.011745752854113
CMKLR1	0.011745752854113
GPR137	0.011745752854113
PIGV	0.011745752854113
SHANK1	0.011745752854113
THUMPD1	0.011745752854113
ALPI	0.011745752854113
ATF5	0.011745752854113
IFNA7	0.011745752854113
RANGRF	0.011745752854113
TM9SF4	0.011745752854113
ATP2B2	0.0116928939553535
PTPRS	0.0116928939553535
SOX5	0.0116928939553535
LINC01711	0.0116928939553534
SMURF1	0.0116928939553534
PTENP1	0.0116928939553532
ATG16L1	0.0116928939553532
EYA1	0.0116928939553532
GNRH2	0.0116928939553532
LAIR2	0.0116928939553532
SLC28A1	0.0116882119097084
TMX4	0.0116882119097084
PKP3	0.0116882119097084
SERGEF	0.0116882119097084
MUC13	0.0116882119097084
NR2E3	0.0116882119097084
PEX16	0.0116882119097084
SDS	0.0116882119097084
TGDS	0.0116882119097083
FMO6P	0.0116882119097083
SEC22B	0.0116882119097083
GFI1B	0.0116643958872076
AJAP1	0.0116643958872076
CCL5	0.0116643958872076
CACNA1H	0.0116643958872076
FYB1	0.0116643958872074
ATF6	0.0116643958872074
LST1	0.0116643958872074
ENTPD3	0.0116191900767845
MYOZ1	0.0116191900767845
RSRC2	0.0116191900767845
LPAR6	0.0116191900767842
MED9	0.0116191900767842
TMPRSS15	0.0116191900767842
CD2	0.0116191900767842
TTF2	0.0116191900767842
MOB3B	0.0116191900767842
ADGRL1	0.0115966696322907
ICE1	0.0115966696322905
NRAP	0.0115966696322905
PRSS12	0.0115966696322905
HPR	0.0115966696322904
CCL27	0.0115843622574826
NGFR	0.0115843622574826
OR2S2	0.0115843622574826
RSPH6A	0.0115843622574826
MCMBP	0.0115843622574826
LBH	0.0115843622574826
IKBKG	0.0115843622574826
CNOT3	0.0115843622574826
INSL6	0.0115843622574826
LOC730101	0.0115843622574826
YRDC	0.0115843622574826
LINC01361	0.0115843622574826
MAP2K3	0.0115843622574826
AGAP2	0.0115843622574824
ALOXE3	0.0115843622574824
APOH	0.0115843622574824
EPB41L5	0.0115843622574824
ERVH-4	0.0115843622574824
ZC3H7B	0.0115843622574824
ADGRE2	0.0115843622574824
INPP5B	0.0115843622574824
KLF7	0.0115843622574824
KLK12	0.0115843622574824
ARFIP1	0.0115745624834039
BDNF	0.0115745624834039
CCDC22	0.0115745624834039
CCR6	0.0115745624834039
PCSK6	0.0115745624834039
RPS20	0.0115745624834039
TRAPPC13	0.0115745624834039
TCTN3	0.0115745624834039
ABITRAM	0.0115745624834037
MYBPC1	0.0115745624834037
NKIRAS2	0.0115745624834037
POU3F3	0.0115745624834037
RXRB	0.0115745624834037
TREM1	0.0115745624834037
MAP7D1	0.0115745624834037
ARHGEF15	0.0115745624834036
ARPC3	0.0115745624834036
KDM5B	0.0115745624834036
VPS9D1	0.0115745624834035
TOM1	0.011568278977034
GNL3LP1	0.011568278977034
OR10C1	0.011568278977034
C19orf53	0.011568278977034
FAM111A	0.011568278977034
ZNF345	0.011568278977034
OPRM1	0.011568278977034
TCEAL2	0.0115682789770339
ANP32A	0.0115475328895322
CCDC181	0.0115475328895322
NEURL1	0.0115475328895322
RASL10A	0.0115475328895322
LSP1P5	0.0115475328895321
DCTN6	0.0115475328895321
RPAP1	0.0115475328895321
BSDC1	0.011524220824638
C1orf159	0.011524220824638
PUS7L	0.011524220824638
PLA2G1B	0.011524220824638
TMEM151B	0.011524220824638
IL5	0.011524220824638
PBRM1	0.011524220824638
FBN2	0.011524220824638
RIPK1	0.011524220824638
SAPCD1	0.0115242208246379
PCSK2	0.0115242208246379
HIBCH	0.0115242208246379
LAGE3	0.0115242208246379
MED6	0.0115242208246379
PSMD7	0.0115242208246379
MAF	0.0115242208246378
STARD7	0.0115242208246378
TRNAU1AP	0.0115242208246378
HK3	0.0115242208246378
BPI	0.0115242208246378
CEP104	0.0115242208246378
SH3GL2	0.0115242208246378
TMC7	0.0115242208246378
VWA7	0.0115242208246378
PFKFB4	0.0115242208246378
RIC8A	0.0115242208246378
PLG	0.0115101338557201
RFXAP	0.01151013385572
CHRM4	0.01151013385572
FECH	0.01151013385572
DDX23	0.01151013385572
ADCY8	0.01151013385572
KCNIP2	0.0115101338557198
ZC2HC1A	0.0115101338557198
ERLIN1	0.0115101338557198
STK3	0.0115101338557198
ABCG2	0.011468126595873
ATP4A	0.011468126595873
CPLANE2	0.011468126595873
SELENOW	0.011468126595873
MED22	0.0114681265958729
PDE7B	0.0113953397883548
R3HDM4	0.0113953397883548
TNIK	0.0113953397883548
ADCY7	0.0113953397883548
ADRA2C	0.0113953397883548
ANP32A-IT1	0.0113953397883548
APP	0.0113953397883548
EOGT	0.0113953397883548
GGA3	0.0113953397883548
MTHFR	0.0113953397883548
RHAG	0.0113953397883548
SLC12A5	0.0113953397883548
SLC66A1	0.0113953397883548
TXNIP	0.0113953397883548
USH1C	0.0113953397883548
ZNF14	0.0113953397883548
CCSER2	0.0113953397883548
PIK3R1	0.0113953397883548
USP7	0.0113953397883548
SPINK4	0.0113953397883548
CCT5	0.0113953397883548
ENAH	0.0113953397883548
PPP4R3B	0.0113953397883548
STXBP6	0.0113953397883548
ABCD4	0.0113953397883548
TLE6	0.0113953397883547
DLD	0.0113953397883547
HDAC5	0.0113953397883547
IRAK3	0.0113953397883547
TSPAN12	0.0113953397883547
UBE2G2	0.0113953397883547
INHBE	0.0113637708427331
HSFX1	0.0113637708427331
LEPROTL1	0.0113637708427331
S1PR1	0.0113637708427331
SSX1	0.0113637708427331
COL6A2	0.0113637708427331
GRAP	0.0113637708427331
HSD11B2	0.0113637708427331
LCN1	0.0113637708427331
POLR2L	0.0113637708427331
AIRIM	0.0113637708427331
RNFT1	0.0113637708427331
RWDD3	0.0113637708427331
SSR4	0.0113637708427331
TFDP3	0.0113637708427331
ARHGAP6	0.0113637708427331
EFHD1	0.0113637708427331
PKM	0.0113637708427331
RAB2A	0.0113637708427331
RAB3B	0.0113637708427331
KRT6A	0.0113637708427329
MXI1	0.0113637708427329
TIAL1	0.0113637708427329
GNLY	0.0113637708427329
GPX3	0.0113637708427329
GRIP2	0.0113637708427329
MTF1	0.0113568534613139
SLC22A3	0.0113568534613139
SMARCA5	0.0113568534613139
CACNA1B	0.0113568534613139
R3HDM1	0.0113568534613137
AKR1C1	0.0113568534613135
APOC2	0.0113568534613135
HCG26	0.0113568534613135
EI24	0.0113568534613135
MLANA	0.0113568534613135
RAD52	0.0113568534613135
TRAV9-2	0.0113568534613135
SCN4A	0.0113568534613135
TAPBPL	0.0112990339850421
CADPS	0.0112990339850421
PPT2-EGFL8	0.0112990339850421
SRRM2	0.0112990339850421
GSTT4	0.0112990339850421
C3orf18	0.0112990339850421
PAX3	0.0112990339850419
ZMAT5	0.0112990339850419
CAPZA1	0.0112990339850419
CPAP	0.0112990339850419
IL17RB	0.0112990339850419
PLEKHM2	0.0112990339850419
SDC1	0.0112990339850419
SPRR3	0.0112990339850419
TBC1D2	0.0112990339850419
SLC6A8	0.0112990339850419
SLC25A37	0.0112990339850419
SPG7	0.0112990339850419
CDH4	0.0112990339850418
EGLN2	0.0112990339850418
EIF3C	0.0112990339850418
GEMIN2	0.0112990339850418
GZMH	0.0112990339850418
H4C12	0.0112990339850418
PAGE1	0.0112990339850418
SBNO1	0.0112990339850418
IL18RAP	0.0112931006003849
TBC1D31	0.0112931006003849
RAB11FIP5	0.0112931006003849
SLC25A16	0.0112931006003849
TTLL12	0.0112931006003849
TNFRSF13B	0.0112931006003849
PLXDC2	0.0112931006003849
EIF2B4	0.0112612234247561
UAP1	0.0112612234247558
BICDL1	0.0112612234247557
RTEL1	0.0112612234247557
SGPL1	0.0111526709720552
VPS37C	0.0111526709720552
ADAMTS8	0.0111526709720552
HOXD9	0.0111526709720552
LRP1	0.0111526709720552
MFSD10	0.0111526709720552
TNPO3	0.0111526709720552
CHD2	0.0111526709720552
DUSP9	0.0111526709720552
ADIPOR1	0.0111526709720552
AVL9	0.0111526709720552
LTBP4	0.0111526709720552
PRRX1	0.0111526709720552
SCN7A	0.0111526709720552
TAF7	0.0111526709720552
AP2S1	0.0111526709720552
NGRN	0.0111526709720552
TBC1D22A	0.0111526709720552
H2BC7	0.011152670972055
H3C2	0.011152670972055
PITPNM3	0.011152670972055
TDG	0.011152670972055
ACE	0.011152670972055
CLCN5	0.011152670972055
CRP	0.011152670972055
ITIH4	0.011152670972055
GIGYF2	0.0111526709720548
RFPL1S	0.0111526709720548
RPL23	0.0111526709720548
SNX15	0.0111526709720548
DCHS1	0.0111418482263343
ERV9-1	0.0111418482263343
LIME1	0.0111418482263343
EPAS1	0.0111418482263343
LPAR2	0.0111418482263343
FHOD1	0.0111418482263343
MAPK11	0.0111418482263343
LOC254896	0.0111418482263343
WFDC2	0.0111418482263343
ATP5PD	0.0111418482263341
CCDC121	0.0111418482263341
GRB14	0.0111418482263341
RPL18A	0.0111418482263341
ZNF614	0.0111418482263341
PEAK1	0.0111343833701877
ZFP37	0.0111343833701877
ARMH3	0.0111343833701877
TRIM17	0.0111343833701877
ALS2CL	0.0111343833701877
GNAO1	0.0111343833701877
BEAN1	0.0111343833701877
INPPL1	0.0111343833701875
TH	0.0111343833701875
FOXL2	0.0111343833701875
KCNV1	0.0111053734812848
FBXL4	0.0111053734812846
YKT6	0.0111053734812846
FZD8	0.0111053734812845
TRAPPC14	0.0111053734812845
EIF3J	0.0111053734812845
SGCA	0.0111053734812845
SGK3	0.0111053734812845
ELF2	0.011070545661983
MYF5	0.0110705456619828
SELENOT	0.0110705456619828
CREBBP	0.0110705456619826
DCAF11	0.0110705456619826
IGHMBP2	0.0110705456619826
LPA	0.0110705456619826
MAPKBP1	0.0110705456619826
TBC1D13	0.0110705456619826
MOGAT2	0.0110436991626642
CLIP2	0.0110436991626642
GPN2	0.0110436991626642
IGHV3-47	0.0110436991626642
ZNF184	0.0110436991626642
RNF10	0.0110436991626642
EHMT1	0.011043699162664
NDUFB4	0.011043699162664
OR6A2	0.011043699162664
CT55	0.0110129631816818
KLRK1	0.0110129631816818
SELP	0.0110129631816818
WHRN	0.0110129631816818
DYNC2LI1	0.0110129631816818
ENTPD5	0.0110129631816818
LZTS1	0.0110129631816818
VAMP8	0.0110129631816818
EPM2A	0.0110129631816818
ERCC8	0.0110129631816818
PDE1A	0.0110129631816818
ZNF573	0.0110129631816818
CHORDC1	0.0110129631816818
YIPF5	0.0110129631816818
TNFAIP6	0.0110129631816818
HOXA9	0.0110129631816818
STAM	0.0110129631816818
TMEM80	0.0110129631816818
RUNX1-IT1	0.0110129631816818
RPS27A	0.0110129631816818
CASP10	0.0110129631816817
GTF2A2	0.0110129631816817
KLRD1	0.0110129631816817
GDAP2	0.0110129631816817
